id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
4128,22,0,"[6, 87, 2, 22, 35, 8, 15, 25, 3, 9, 15, 15, 13, 20, 19, 12, 3, 11, 6, 7, 5, 29]",[]
7067,8,0,"[57, 22, 20, 3, 4, 9, 14, 7]",[]
6478,16,0,"[27, 25, 21, 4, 4, 6, 6, 9, 3, 13, 9, 8, 8, 3, 18, 28]",[]
870,1,0,[152],[]
2511,5,0,"[49, 6, 6, 6, 11]",[]
232,13,2,"[31, 14, 22, 21, 18, 31, 26, 22, 15, 50, 34, 15, 22]","[5, 3]"
5164,21,0,"[34, 4, 31, 26, 3, 22, 23, 19, 22, 21, 2, 14, 21, 19, 2, 16, 10, 12, 18, 27, 23]",[]
6767,24,0,"[56, 56, 51, 64, 44, 1, 5, 23, 23, 22, 26, 26, 17, 15, 1, 15, 19, 19, 16, 12, 26, 13, 7, 61]",[]
4290,19,0,"[15, 12, 4, 8, 5, 5, 12, 4, 7, 12, 7, 7, 6, 5, 2, 10, 4, 3, 18]",[]
6999,65,0,"[10, 9, 15, 3, 4, 6, 4, 3, 2, 27, 7, 11, 10, 3, 9, 11, 9, 5, 13, 9, 5, 4, 4, 2, 4, 13, 2, 1, 1, 2, 2, 4, 13, 1, 3, 2, 14, 6, 2, 12, 3, 1, 1, 1, 17, 2, 16, 7, 2, 12, 3, 3, 1, 19, 49, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
2520,10,0,"[9, 139, 4, 6, 6, 8, 2, 3, 2, 2]",[]
5474,25,1,"[7, 7, 9, 6, 6, 14, 14, 27, 6, 13, 24, 14, 22, 5, 18, 30, 10, 10, 17, 19, 22, 25, 52, 23, 82]",[2]
7759,26,5,"[22, 7, 33, 32, 11, 12, 10, 15, 13, 7, 17, 3, 97, 3, 24, 20, 6, 60, 5, 1, 3, 39, 45, 14, 11, 22]","[4, 4, 3, 2, 3]"
4640,24,0,"[4, 16, 27, 31, 28, 11, 30, 7, 3, 29, 22, 8, 7, 6, 6, 4, 23, 1, 6, 9, 16, 15, 2, 54]",[]
5487,10,2,"[3, 6, 3, 127, 29, 3, 17, 3, 13, 4]","[2, 2]"
965,14,0,"[7, 17, 20, 15, 13, 15, 7, 10, 19, 14, 20, 7, 17, 8]",[]
270,8,0,"[11, 7, 8, 9, 7, 11, 45, 15]",[]
6551,5,0,"[65, 18, 6, 5, 6]",[]
8079,20,0,"[6, 16, 2, 26, 16, 2, 8, 3, 7, 7, 6, 3, 10, 12, 9, 3, 8, 8, 13, 6]",[]
588,16,0,"[24, 5, 4, 7, 8, 8, 9, 15, 1, 11, 3, 5, 4, 7, 8, 8]",[]
949,7,2,"[9, 93, 13, 12, 38, 31, 10]","[9, 6]"
4527,12,0,"[28, 49, 2, 20, 11, 5, 2, 3, 3, 4, 7, 10]",[]
5967,15,0,"[1, 1, 2, 27, 42, 20, 16, 43, 1, 3, 1, 4, 5, 3, 1]",[]
5117,7,2,"[12, 26, 9, 14, 28, 18, 13]","[5, 3]"
699,17,5,"[2, 17, 13, 119, 5, 25, 1, 46, 1, 119, 1, 5, 25, 22, 3, 17, 24]","[6, 4, 3, 6, 4]"
2601,18,0,"[10, 4, 3, 10, 11, 3, 7, 7, 4, 7, 7, 11, 5, 6, 11, 13, 5, 9]",[]
2970,7,0,"[23, 5, 7, 5, 17, 9, 9]",[]
6483,18,3,"[44, 29, 31, 36, 36, 107, 4, 31, 21, 5, 90, 21, 10, 36, 53, 39, 51, 5]","[7, 2, 3]"
2882,4,0,"[318, 6, 5, 6]",[]
5763,7,0,"[35, 24, 30, 15, 11, 5, 21]",[]
6398,10,0,"[34, 24, 16, 5, 37, 27, 2, 25, 9, 6]",[]
5030,18,0,"[27, 3, 16, 2, 12, 11, 12, 15, 1, 8, 17, 8, 5, 3, 5, 19, 10, 11]",[]
3774,23,0,"[34, 23, 16, 24, 7, 19, 17, 3, 38, 18, 14, 2, 15, 1, 17, 12, 3, 3, 4, 10, 16, 5, 3]",[]
879,17,2,"[6, 16, 1, 23, 11, 2, 45, 4, 90, 3, 2, 19, 9, 5, 18, 7, 11]","[4, 7]"
6019,24,5,"[4, 72, 3, 32, 9, 3, 50, 31, 8, 41, 6, 56, 13, 3, 67, 2, 9, 21, 21, 49, 2, 105, 69, 8]","[2, 4, 4, 6, 4]"
5266,21,0,"[34, 4, 31, 26, 3, 22, 23, 19, 22, 21, 2, 14, 21, 19, 2, 16, 10, 12, 18, 27, 23]",[]
1666,26,0,"[6, 16, 1, 30, 9, 7, 8, 13, 5, 14, 5, 3, 4, 4, 26, 10, 3, 11, 9, 10, 9, 4, 8, 8, 9, 11]",[]
8089,12,0,"[23, 10, 10, 7, 1, 11, 1, 9, 6, 4, 28, 100]",[]
3063,10,3,"[21, 19, 1, 13, 1, 12, 1, 21, 6, 1]","[2, 3, 3]"
5276,11,3,"[30, 8, 3, 62, 5, 69, 9, 144, 6, 28, 6]","[4, 5, 3]"
1296,8,3,"[27, 6, 18, 11, 9, 20, 42, 13]","[5, 4, 4]"
6000,4,0,"[167, 18, 5, 6]",[]
491,3,0,"[35, 11, 1]",[]
4957,15,3,"[1, 37, 4, 73, 12, 10, 9, 9, 47, 7, 55, 3, 73, 1, 22]","[4, 5, 4]"
1260,7,0,"[11, 7, 11, 3, 30, 5, 8]",[]
2993,22,0,"[78, 2, 19, 10, 15, 5, 22, 15, 10, 4, 6, 8, 19, 15, 10, 26, 3, 4, 4, 11, 14, 5]",[]
7312,34,0,"[41, 28, 5, 4, 42, 2, 25, 30, 29, 46, 37, 19, 3, 2, 53, 24, 69, 6, 39, 50, 15, 2, 35, 4, 86, 93, 22, 5, 24, 8, 102, 65, 93, 4]",[]
7105,12,1,"[2, 33, 2, 5, 11, 11, 7, 3, 6, 11, 3, 15]",[2]
7920,57,0,"[9, 33, 3, 4, 5, 4, 3, 17, 52, 17, 12, 8, 8, 13, 9, 9, 6, 8, 4, 2, 4, 13, 4, 1, 1, 2, 2, 4, 13, 3, 2, 20, 2, 15, 1, 1, 1, 17, 2, 23, 2, 15, 3, 1, 19, 16, 57, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
8264,17,0,"[37, 19, 32, 15, 1, 5, 8, 31, 9, 3, 6, 32, 7, 13, 27, 11, 24]",[]
959,13,0,"[19, 4, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 16]",[]
4671,6,3,"[55, 57, 18, 125, 83, 37]","[6, 4, 5]"
1198,11,3,"[2, 39, 2, 43, 26, 2, 159, 2, 37, 3, 51]","[7, 3, 4]"
1189,7,3,"[37, 39, 5, 13, 29, 50, 31]","[4, 5, 3]"
189,17,0,"[21, 9, 7, 6, 5, 3, 12, 5, 5, 5, 15, 3, 7, 8, 6, 22, 10]",[]
1043,21,0,"[25, 25, 2, 6, 6, 2, 5, 5, 20, 3, 7, 2, 10, 16, 2, 9, 4, 2, 8, 15, 13]",[]
3313,8,0,"[11, 7, 11, 5, 7, 6, 15, 15]",[]
992,5,0,"[11, 26, 22, 23, 10]",[]
6629,35,0,"[18, 3, 32, 5, 6, 7, 4, 10, 30, 10, 4, 12, 6, 5, 10, 9, 26, 6, 8, 7, 5, 8, 7, 36, 12, 15, 1, 2, 9, 11, 7, 3, 16, 28, 82]",[]
4238,11,0,"[45, 19, 9, 15, 1, 6, 19, 3, 9, 17, 22]",[]
8631,4,0,"[42, 6, 6, 6]",[]
5362,1,0,[45],[]
2055,9,0,"[27, 47, 2, 9, 12, 5, 6, 20, 15]",[]
932,6,0,"[19, 8, 13, 18, 20, 18]",[]
8140,28,5,"[2, 53, 9, 3, 134, 7, 87, 2, 102, 8, 2, 60, 1, 11, 2, 36, 7, 101, 2, 61, 4, 54, 44, 51, 3, 102, 4, 2]","[6, 4, 2, 3, 8]"
811,11,3,"[61, 22, 1, 80, 1, 30, 1, 19, 27, 1, 3]","[6, 3, 3]"
3767,5,0,"[18, 1, 31, 1, 36]",[]
2473,5,0,"[18, 6, 31, 113, 52]",[]
4203,58,0,"[9, 15, 3, 4, 4, 4, 3, 14, 26, 13, 7, 8, 6, 16, 9, 9, 9, 8, 4, 2, 11, 4, 13, 4, 1, 1, 2, 2, 4, 13, 3, 2, 20, 2, 15, 1, 1, 1, 17, 2, 23, 2, 15, 3, 1, 19, 13, 56, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
3583,10,4,"[2, 23, 2, 36, 2, 26, 3, 22, 2, 6]","[3, 2, 2, 4]"
3546,12,0,"[12, 22, 16, 4, 6, 9, 26, 47, 11, 16, 14, 14]",[]
2697,12,0,"[2, 37, 34, 1, 12, 31, 6, 3, 8, 2, 15, 3]",[]
681,7,0,"[30, 6, 5, 15, 14, 16, 7]",[]
7299,14,2,"[4, 57, 49, 10, 4, 10, 6, 5, 2, 7, 1, 7, 17, 16]","[3, 4]"
2609,12,0,"[2, 37, 34, 1, 16, 31, 6, 3, 8, 2, 10, 3]",[]
5426,25,0,"[16, 17, 5, 4, 11, 8, 10, 7, 4, 5, 5, 3, 5, 7, 8, 4, 4, 5, 5, 4, 3, 32, 3, 8, 5]",[]
794,21,0,"[34, 4, 31, 26, 3, 22, 23, 19, 22, 21, 2, 14, 21, 19, 2, 16, 10, 12, 18, 27, 23]",[]
5729,13,2,"[2, 55, 40, 61, 15, 3, 15, 120, 5, 7, 231, 4, 144]","[7, 6]"
6380,5,0,"[48, 42, 7, 2, 3]",[]
888,8,0,"[9, 6, 11, 10, 16, 10, 6, 3]",[]
763,11,3,"[15, 41, 5, 44, 4, 46, 5, 40, 3, 80, 11]","[3, 7, 5]"
1050,10,4,"[32, 22, 2, 32, 62, 11, 8, 48, 3, 69]","[2, 3, 4, 9]"
6136,7,0,"[69, 36, 15, 13, 42, 4, 7]",[]
8428,19,1,"[2, 12, 32, 4, 40, 3, 63, 17, 22, 11, 10, 62, 41, 7, 4, 3, 7, 2, 13]",[3]
5959,14,0,"[33, 17, 12, 4, 4, 6, 8, 8, 26, 3, 3, 29, 15, 4]",[]
1680,22,4,"[12, 30, 9, 5, 3, 6, 4, 10, 7, 10, 4, 2, 80, 6, 34, 34, 3, 28, 10, 76, 5, 56]","[9, 3, 4, 5]"
3778,13,0,"[5, 2, 3, 95, 7, 6, 147, 8, 8, 1, 5, 34, 42]",[]
735,22,0,"[77, 3, 26, 10, 9, 19, 34, 19, 21, 19, 24, 11, 19, 8, 17, 20, 17, 12, 12, 12, 5, 53]",[]
1627,8,0,"[140, 15, 1, 21, 15, 3, 59, 1]",[]
3662,58,0,"[9, 15, 3, 4, 3, 4, 3, 12, 29, 9, 7, 6, 5, 8, 9, 16, 9, 12, 8, 4, 2, 4, 13, 4, 1, 1, 2, 2, 4, 13, 3, 2, 20, 2, 15, 1, 1, 1, 17, 2, 23, 2, 15, 3, 1, 19, 11, 43, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
5157,8,0,"[11, 7, 11, 5, 6, 6, 15, 15]",[]
2794,23,0,"[26, 32, 31, 25, 3, 25, 19, 18, 15, 26, 15, 19, 15, 17, 8, 14, 6, 6, 5, 5, 3, 7, 8]",[]
5258,20,2,"[4, 34, 65, 24, 20, 3, 32, 34, 47, 1, 3, 36, 4, 16, 2, 19, 50, 50, 4, 32]","[5, 3]"
5262,28,0,"[48, 8, 41, 6, 14, 14, 16, 10, 21, 13, 7, 7, 22, 16, 11, 20, 5, 14, 28, 6, 11, 24, 3, 16, 6, 8, 3, 43]",[]
3440,4,0,"[16, 4, 11, 6]",[]
5142,18,0,"[7, 24, 2, 7, 7, 10, 11, 2, 11, 2, 2, 2, 24, 12, 8, 10, 11, 14]",[]
5062,17,1,"[1, 37, 4, 45, 28, 12, 10, 9, 9, 68, 43, 3, 58, 1, 8, 6, 18]",[4]
725,12,0,"[30, 20, 2, 6, 15, 7, 15, 9, 11, 9, 6, 3]",[]
567,12,0,"[25, 34, 14, 15, 1, 2, 2, 6, 9, 6, 3, 9]",[]
4598,16,0,"[15, 18, 15, 8, 12, 21, 6, 1, 9, 8, 12, 3, 3, 6, 7, 4]",[]
4836,16,1,"[5, 2, 7, 100, 2, 15, 2, 7, 15, 161, 5, 7, 1, 6, 34, 42]",[4]
3173,28,1,"[2, 34, 37, 6, 13, 13, 22, 5, 7, 10, 8, 12, 11, 3, 6, 16, 14, 20, 8, 8, 8, 3, 3, 9, 3, 4, 2, 1]",[3]
4089,13,0,"[18, 32, 41, 28, 15, 1, 10, 10, 18, 4, 3, 4, 6]",[]
6162,11,3,"[42, 45, 1, 68, 1, 50, 1, 18, 29, 1, 72]","[5, 5, 2]"
899,57,0,"[9, 33, 3, 9, 3, 4, 3, 15, 22, 12, 7, 7, 8, 15, 14, 9, 5, 8, 4, 2, 4, 13, 4, 1, 1, 2, 2, 4, 13, 3, 2, 20, 2, 15, 1, 1, 1, 17, 2, 23, 2, 15, 3, 1, 19, 14, 53, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
233,3,0,"[33, 18, 14]",[]
1259,4,0,"[126, 15, 2, 9]",[]
5277,35,0,"[11, 2, 3, 7, 4, 3, 114, 4, 80, 11, 15, 17, 6, 4, 4, 4, 8, 3, 7, 4, 7, 3, 9, 10, 12, 3, 7, 6, 10, 54, 7, 58, 163, 66, 163]",[]
354,23,0,"[6, 35, 1, 14, 15, 21, 22, 12, 23, 4, 7, 13, 13, 14, 21, 3, 4, 14, 3, 4, 3, 3, 2]",[]
2880,19,0,"[41, 45, 3, 13, 18, 10, 13, 15, 1, 1, 13, 9, 8, 14, 6, 3, 5, 31, 5]",[]
595,15,0,"[27, 10, 15, 6, 12, 10, 6, 8, 6, 5, 19, 11, 17, 15, 3]",[]
5544,10,4,"[2, 16, 4, 18, 4, 105, 3, 13, 2, 1]","[3, 5, 4, 2]"
8405,13,0,"[16, 4, 12, 7, 16, 11, 1, 3, 7, 7, 6, 15, 4]",[]
2551,10,0,"[9, 124, 4, 6, 4, 7, 2, 3, 2, 3]",[]
4226,14,0,"[19, 45, 7, 25, 22, 10, 11, 32, 17, 3, 1, 9, 3, 30]",[]
6664,15,4,"[2, 22, 22, 6, 49, 8, 86, 21, 81, 26, 140, 23, 4, 2, 8]","[6, 6, 7, 4]"
2631,9,0,"[10, 4, 8, 9, 2, 6, 6, 3, 22]",[]
4840,24,0,"[40, 13, 10, 7, 10, 5, 9, 10, 7, 14, 7, 13, 11, 10, 9, 6, 11, 8, 45, 3, 7, 14, 17, 13]",[]
610,20,0,"[6, 16, 1, 27, 2, 5, 5, 10, 4, 7, 6, 3, 3, 7, 5, 25, 3, 7, 7, 10]",[]
8611,3,0,"[45, 6, 8]",[]
1069,10,0,"[62, 13, 9, 6, 5, 26, 3, 14, 10, 14]",[]
2491,10,2,"[58, 41, 1, 2, 51, 1, 5, 2, 36, 2]","[4, 3]"
691,10,0,"[18, 2, 6, 2, 6, 11, 2, 8, 14, 10]",[]
4544,7,0,"[17, 14, 19, 19, 19, 4, 17]",[]
1980,18,4,"[3, 13, 65, 3, 47, 4, 5, 25, 3, 10, 4, 75, 4, 40, 8, 73, 23, 3]","[7, 2, 6, 6]"
4377,24,1,"[5, 5, 4, 3, 34, 2, 30, 32, 1, 7, 9, 15, 5, 8, 9, 6, 5, 6, 2, 3, 2, 5, 17, 26]",[3]
5649,2,0,"[15, 1]",[]
2817,15,2,"[5, 4, 8, 47, 5, 5, 5, 12, 8, 87, 2, 43, 36, 1, 172]","[5, 7]"
4680,10,0,"[23, 1, 7, 1, 4, 1, 17, 8, 2, 48]",[]
6072,33,2,"[12, 10, 6, 23, 10, 7, 43, 24, 40, 10, 8, 6, 14, 19, 25, 12, 61, 8, 10, 4, 47, 12, 88, 15, 71, 48, 22, 40, 61, 21, 2, 4, 3]","[6, 10]"
4721,16,0,"[27, 31, 47, 16, 3, 6, 10, 17, 19, 5, 4, 15, 5, 9, 41, 5]",[]
1005,21,0,"[25, 25, 2, 6, 6, 2, 5, 5, 20, 3, 7, 2, 10, 16, 2, 7, 4, 1, 8, 15, 13]",[]
3964,11,4,"[49, 33, 24, 94, 4, 45, 2, 223, 2, 23, 74]","[5, 7, 5, 4]"
7642,2,0,"[24, 16]",[]
8835,57,0,"[9, 22, 3, 4, 3, 4, 3, 14, 21, 21, 10, 7, 8, 9, 11, 7, 19, 8, 4, 2, 4, 13, 4, 1, 1, 2, 2, 4, 13, 3, 2, 20, 2, 15, 1, 1, 1, 17, 2, 23, 2, 15, 3, 1, 19, 14, 55, 5, 5, 1, 3, 1, 1, 1, 2, 10, 35]",[]
1059,14,0,"[4, 19, 10, 20, 9, 16, 7, 19, 22, 3, 13, 16, 5, 4]",[]
8160,19,0,"[49, 2, 14, 9, 15, 8, 16, 2, 13, 12, 13, 17, 14, 2, 16, 8, 7, 14, 34]",[]
42,6,0,"[39, 31, 34, 9, 17, 15]",[]
4240,22,0,"[40, 44, 69, 49, 109, 4, 10, 8, 9, 8, 9, 10, 16, 17, 3, 2, 21, 18, 14, 50, 15, 11]",[]
6888,13,3,"[16, 30, 2, 15, 2, 14, 2, 16, 38, 1, 32, 1, 16]","[2, 3, 3]"
2534,10,0,"[9, 188, 4, 2, 2, 7, 2, 3, 2, 3]",[]
442,14,0,"[30, 7, 16, 2, 9, 7, 8, 4, 7, 12, 15, 3, 7, 9]",[]
8305,12,1,"[3, 18, 1, 22, 17, 2, 11, 15, 13, 19, 31, 9]",[2]
3420,17,0,"[6, 16, 1, 19, 3, 6, 4, 5, 4, 5, 4, 3, 3, 3, 9, 8, 11]",[]
7960,19,0,"[51, 76, 3, 34, 3, 10, 9, 11, 13, 14, 11, 16, 3, 12, 4, 14, 10, 5, 168]",[]
678,20,2,"[4, 17, 101, 3, 48, 39, 19, 23, 14, 4, 31, 102, 1, 5, 48, 2, 3, 82, 26, 14]","[5, 6]"
1231,11,3,"[33, 32, 5, 76, 5, 44, 3, 42, 10, 29, 15]","[5, 5, 6]"
413,7,0,"[30, 20, 22, 20, 7, 4, 29]",[]
7226,13,3,"[13, 35, 2, 13, 2, 14, 2, 16, 38, 1, 32, 1, 16]","[2, 3, 3]"
6133,34,0,"[41, 28, 5, 4, 42, 2, 25, 30, 29, 46, 37, 19, 3, 2, 53, 24, 69, 6, 39, 50, 15, 2, 35, 4, 86, 93, 22, 5, 24, 8, 102, 65, 93, 4]",[]
