id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
16191,20,3,"[3, 30, 56, 4, 10, 45, 9, 3, 43, 25, 49, 3, 71, 25, 4, 7, 87, 4, 105, 106]","[4, 4, 11]"
18503,6,0,"[36, 38, 26, 10, 44, 1]",[]
6489,23,3,"[55, 41, 62, 3, 104, 3, 29, 31, 3, 45, 60, 19, 2, 17, 71, 20, 29, 19, 41, 2, 24, 27, 47]","[10, 5, 2]"
18946,16,1,"[7, 5, 12, 3, 31, 47, 9, 32, 11, 4, 78, 16, 31, 38, 28, 3]",[4]
9214,36,2,"[2, 82, 61, 56, 55, 59, 67, 4, 34, 69, 40, 10, 8, 7, 6, 6, 2, 2, 20, 2, 66, 6, 148, 8, 54, 5, 61, 1, 55, 158, 2, 15, 88, 36, 51, 3]","[10, 13]"
17020,10,3,"[40, 27, 24, 2, 7, 71, 26, 53, 14, 48]","[4, 3, 4]"
3074,31,0,"[20, 106, 10, 10, 10, 11, 8, 9, 4, 5, 17, 4, 5, 10, 8, 7, 5, 16, 9, 7, 25, 5, 2, 5, 6, 3, 5, 2, 7, 27, 60]",[]
6533,14,3,"[6, 5, 10, 4, 45, 3, 89, 2, 77, 2, 22, 4, 38, 113]","[7, 7, 4]"
15411,10,3,"[21, 124, 45, 3, 73, 3, 48, 8, 35, 11]","[5, 4, 4]"
5069,11,0,"[5, 6, 5, 4, 8, 2, 10, 4, 39, 2, 39]",[]
5007,13,3,"[65, 69, 2, 2, 75, 2, 80, 2, 38, 2, 87, 2, 5]","[11, 6, 6]"
12237,31,1,"[26, 21, 17, 2, 6, 22, 18, 5, 13, 9, 30, 2, 7, 4, 36, 12, 13, 19, 17, 64, 10, 13, 37, 13, 20, 18, 12, 28, 25, 14, 36]",[4]
10007,37,0,"[29, 69, 187, 62, 41, 29, 1, 2, 3, 1, 2, 2, 3, 13, 21, 18, 3, 76, 1, 2, 22, 2, 12, 2, 11, 2, 38, 2, 20, 2, 12, 2, 12, 3, 31, 3, 72]",[]
12046,27,2,"[6, 34, 3, 3, 3, 17, 29, 17, 3, 59, 41, 19, 41, 6, 9, 5, 4, 4, 3, 3, 3, 17, 8, 124, 41, 3, 9]","[5, 8]"
19139,29,0,"[20, 42, 32, 3, 22, 6, 11, 14, 8, 8, 10, 16, 5, 4, 5, 8, 14, 9, 6, 9, 11, 10, 59, 39, 47, 34, 22, 28, 8]",[]
586,24,0,"[2, 72, 58, 2, 54, 143, 30, 31, 13, 35, 23, 23, 1, 18, 16, 8, 8, 4, 9, 6, 5, 2, 66, 3]",[]
6892,16,3,"[2, 10, 18, 26, 59, 70, 2, 6, 13, 47, 9, 49, 2, 17, 14, 150]","[3, 3, 6]"
12482,12,2,"[48, 38, 91, 11, 49, 11, 22, 39, 29, 11, 30, 87]","[6, 6]"
11831,14,5,"[2, 50, 43, 1, 50, 3, 38, 5, 27, 5, 130, 5, 49, 1]","[7, 7, 4, 6, 3]"
821,11,1,"[21, 4, 19, 19, 1, 10, 16, 15, 20, 43, 1]",[4]
1917,11,2,"[13, 50, 31, 12, 105, 8, 50, 24, 8, 71, 12]","[8, 3]"
5342,22,3,"[3, 16, 3, 74, 36, 61, 2, 15, 30, 12, 37, 8, 25, 3, 64, 12, 5, 54, 14, 21, 13, 1]","[5, 6, 6]"
11812,25,4,"[4, 72, 11, 14, 9, 36, 129, 1, 6, 103, 78, 1, 8, 60, 72, 7, 109, 10, 13, 88, 2, 67, 3, 12, 33]","[15, 11, 12, 10]"
19382,29,7,"[99, 74, 40, 5, 20, 16, 1, 32, 1, 41, 1, 52, 1, 26, 7, 8, 11, 41, 4, 185, 5, 48, 11, 122, 7, 71, 36, 21, 44]","[3, 2, 2, 2, 8, 5, 2]"
8941,20,4,"[2, 45, 64, 56, 11, 2, 20, 65, 6, 63, 1, 7, 37, 109, 2, 4, 69, 74, 53, 28]","[5, 6, 7, 8]"
1598,9,2,"[40, 52, 2, 7, 111, 47, 11, 30, 19]","[8, 3]"
5953,13,3,"[41, 35, 24, 57, 18, 14, 76, 41, 5, 86, 11, 40, 1]","[5, 6, 9]"
3504,8,2,"[65, 59, 34, 8, 107, 53, 12, 43]","[6, 4]"
154,9,2,"[40, 54, 2, 7, 110, 53, 11, 30, 19]","[8, 3]"
9319,13,2,"[2, 69, 76, 2, 80, 2, 189, 2, 76, 2, 67, 36, 6]","[11, 4]"
16826,1,0,[82],[]
19096,12,2,"[11, 54, 41, 15, 19, 138, 3, 16, 25, 8, 93, 9]","[7, 3]"
6102,30,0,"[7, 39, 28, 3, 52, 11, 7, 7, 23, 5, 5, 4, 9, 31, 40, 20, 16, 4, 12, 30, 40, 52, 6, 69, 5, 32, 40, 36, 3, 11]",[]
13779,15,3,"[2, 21, 28, 30, 5, 32, 6, 9, 13, 33, 15, 25, 5, 2, 97]","[7, 2, 3]"
15315,12,2,"[17, 6, 87, 24, 9, 84, 5, 87, 17, 45, 11, 96]","[8, 9]"
4799,42,0,"[2, 25, 34, 2, 3, 14, 11, 22, 10, 4, 3, 3, 9, 4, 17, 6, 14, 5, 13, 10, 17, 3, 11, 17, 15, 1, 2, 10, 12, 13, 5, 8, 13, 14, 7, 8, 5, 3, 2, 5, 7, 6]",[]
19352,7,2,"[14, 1, 188, 6, 48, 65, 3]","[14, 10]"
230,15,1,"[2, 12, 4, 11, 6, 3, 59, 3, 130, 2, 90, 57, 10, 5, 6]",[8]
13378,20,0,"[16, 2, 3, 30, 17, 2, 11, 9, 5, 17, 1, 7, 3, 5, 7, 5, 9, 14, 25, 35]",[]
5107,12,1,"[3, 5, 5, 2, 10, 8, 46, 11, 73, 26, 41, 30]",[8]
20246,33,4,"[2, 141, 2, 3, 90, 214, 1, 1, 43, 2, 30, 28, 52, 2, 5, 26, 16, 66, 8, 73, 4, 59, 39, 3, 57, 24, 3, 40, 25, 12, 18, 35, 16]","[15, 3, 4, 6]"
1845,12,2,"[3, 73, 11, 4, 13, 3, 66, 3, 189, 2, 98, 3]","[9, 6]"
1668,22,2,"[84, 2, 14, 2, 4, 5, 80, 58, 63, 32, 104, 3, 29, 69, 8, 3, 6, 28, 4, 26, 14, 15]","[4, 9]"
11703,15,0,"[8, 37, 5, 19, 5, 16, 5, 23, 5, 38, 4, 45, 4, 14, 36]",[]
15845,15,2,"[1, 29, 8, 63, 91, 54, 4, 97, 4, 74, 4, 35, 86, 29, 70]","[7, 5]"
13965,10,2,"[2, 8, 7, 45, 20, 50, 1, 6, 55, 57]","[5, 5]"
5597,12,2,"[2, 63, 17, 3, 17, 6, 55, 63, 3, 26, 5, 1]","[9, 3]"
8135,15,3,"[2, 50, 65, 26, 2, 6, 63, 3, 121, 1, 34, 2, 248, 35, 65]","[9, 4, 8]"
2838,63,1,"[26, 6, 42, 3, 7, 3, 10, 2, 16, 2, 5, 11, 7, 114, 5, 40, 41, 74, 6, 5, 1, 6, 1, 3, 9, 27, 1, 3, 9, 25, 1, 3, 9, 25, 1, 3, 9, 25, 1, 3, 9, 28, 1, 3, 9, 27, 2, 3, 2, 2, 3, 7, 18, 14, 24, 10, 13, 20, 14, 19, 15, 8, 25]",[5]
9580,27,3,"[2, 9, 22, 17, 20, 33, 2, 74, 2, 28, 45, 6, 65, 36, 5, 77, 1, 6, 80, 15, 2, 34, 174, 13, 24, 70, 3]","[3, 4, 6]"
19556,16,4,"[2, 12, 32, 96, 8, 36, 6, 18, 8, 79, 4, 17, 24, 31, 3, 28]","[7, 8, 4, 6]"
13049,9,1,"[5, 25, 6, 3, 26, 9, 2, 176, 39]",[14]
5899,27,4,"[3, 43, 89, 49, 88, 11, 23, 16, 2, 9, 99, 14, 2, 42, 37, 35, 2, 48, 1, 18, 60, 27, 15, 16, 21, 11, 14]","[6, 6, 11, 6]"
5036,32,4,"[6, 91, 141, 3, 2, 3, 76, 2, 59, 38, 41, 45, 3, 28, 45, 15, 4, 19, 3, 22, 4, 83, 44, 1, 72, 3, 88, 3, 81, 65, 89, 8]","[8, 3, 10, 2]"
5627,20,0,"[39, 21, 5, 16, 9, 10, 7, 12, 7, 12, 9, 5, 6, 8, 10, 8, 8, 4, 9, 9]",[]
15287,13,1,"[2, 48, 48, 7, 187, 81, 34, 10, 20, 16, 15, 13, 14]",[18]
5798,12,2,"[2, 31, 21, 34, 7, 36, 9, 10, 77, 7, 19, 21]","[5, 10]"
17226,30,3,"[2, 39, 23, 48, 2, 32, 72, 4, 24, 34, 1, 59, 2, 6, 220, 1, 3, 111, 1, 28, 2, 29, 32, 33, 3, 7, 19, 17, 38, 77]","[17, 9, 3]"
3345,27,4,"[39, 43, 33, 43, 2, 2, 134, 3, 81, 2, 92, 2, 26, 2, 47, 35, 27, 2, 48, 50, 2, 68, 3, 93, 3, 2, 5]","[10, 10, 7, 6]"
6951,4,0,"[132, 12, 8, 29]",[]
786,5,0,"[391, 10, 224, 3, 331]",[]
20599,33,0,"[12, 100, 5, 21, 20, 10, 11, 18, 18, 21, 12, 12, 33, 18, 44, 3, 55, 2, 7, 7, 6, 14, 6, 11, 8, 9, 18, 7, 10, 8, 101, 77, 71]",[]
17232,14,1,"[2, 88, 2, 75, 94, 64, 34, 42, 1, 50, 9, 2, 10, 212]",[7]
4738,13,3,"[13, 4, 3, 3, 7, 15, 7, 302, 3, 123, 3, 14, 8]","[10, 16, 5]"
11292,25,4,"[2, 47, 25, 60, 64, 62, 23, 7, 2, 85, 7, 54, 7, 48, 1, 5, 88, 2, 7, 34, 47, 12, 68, 37, 27]","[5, 4, 7, 9]"
8740,30,3,"[26, 14, 5, 9, 5, 9, 45, 3, 16, 27, 4, 51, 5, 71, 9, 108, 60, 54, 5, 43, 10, 36, 14, 20, 4, 10, 26, 28, 40, 95]","[4, 5, 2]"
21103,13,2,"[31, 23, 21, 28, 32, 2, 7, 176, 3, 66, 33, 2, 50]","[9, 5]"
10246,15,3,"[15, 28, 48, 37, 2, 48, 2, 29, 2, 19, 14, 4, 26, 66, 60]","[9, 3, 4]"
3558,23,3,"[4, 3, 83, 50, 32, 10, 28, 75, 44, 38, 30, 57, 7, 36, 31, 3, 49, 9, 21, 6, 8, 8, 24]","[5, 5, 4]"
6932,27,4,"[6, 6, 16, 14, 11, 30, 6, 113, 48, 4, 67, 4, 65, 3, 79, 29, 16, 39, 4, 36, 40, 4, 40, 29, 12, 17, 44]","[6, 3, 2, 4]"
17177,10,3,"[22, 35, 38, 23, 45, 52, 48, 13, 28, 22]","[10, 8, 4]"
8255,18,3,"[1, 81, 21, 2, 2, 28, 2, 13, 34, 2, 18, 2, 62, 52, 38, 52, 64, 2]","[6, 4, 4]"
14261,18,3,"[1, 2, 1, 4, 1, 2, 13, 24, 66, 96, 12, 49, 47, 6, 31, 47, 30, 86]","[6, 4, 5]"
19896,6,1,"[26, 4, 44, 25, 42, 18]",[9]
21179,19,1,"[48, 3, 3, 4, 6, 6, 3, 41, 2, 74, 3, 11, 4, 4, 18, 3, 14, 4, 41]",[6]
1776,21,0,"[17, 42, 52, 3, 36, 41, 5, 8, 10, 12, 4, 7, 7, 10, 5, 43, 22, 30, 21, 24, 35]",[]
16823,1,0,[82],[]
606,26,2,"[9, 19, 3, 16, 11, 44, 40, 5, 10, 9, 11, 20, 14, 23, 14, 3, 4, 69, 46, 6, 110, 6, 81, 121, 8, 23]","[5, 6]"
11365,10,1,"[59, 159, 56, 5, 29, 32, 18, 21, 15, 78]",[7]
3064,15,3,"[23, 28, 62, 42, 51, 17, 4, 49, 5, 45, 2, 18, 32, 13, 3]","[9, 7, 2]"
3682,33,2,"[4, 2, 1, 2, 3, 2, 9, 2, 2, 2, 7, 3, 1, 2, 4, 3, 3, 3, 1, 4, 3, 7, 32, 16, 3, 47, 3, 55, 3, 40, 1, 36, 16]","[11, 10]"
84,16,2,"[20, 1, 15, 3, 34, 28, 6, 82, 2, 45, 6, 9, 48, 80, 10, 16]","[7, 5]"
10756,20,2,"[29, 40, 11, 3, 57, 2, 19, 1, 9, 55, 1, 30, 9, 17, 11, 8, 20, 4, 7, 47]","[5, 7]"
5493,13,0,"[6, 8, 9, 6, 5, 4, 8, 2, 10, 6, 39, 2, 39]",[]
3162,26,2,"[3, 1, 8, 29, 51, 5, 54, 9, 9, 9, 9, 4, 9, 9, 13, 45, 66, 7, 5, 16, 6, 8, 6, 27, 2, 3]","[5, 9]"
12394,20,1,"[2, 5, 6, 18, 38, 16, 11, 3, 115, 155, 5, 75, 2, 103, 1, 110, 2, 4, 76, 10]",[11]
4540,15,4,"[3, 39, 35, 3, 12, 2, 46, 3, 103, 3, 91, 19, 52, 8, 1]","[3, 9, 6, 6]"
19229,30,0,"[42, 60, 31, 5, 47, 1, 6, 20, 9, 9, 8, 15, 11, 9, 13, 31, 3, 10, 4, 11, 3, 3, 6, 4, 7, 1, 2, 79, 51, 19]",[]
6591,12,0,"[5, 28, 35, 49, 35, 53, 10, 23, 14, 34, 6, 7]",[]
5497,13,0,"[6, 5, 9, 6, 5, 4, 8, 2, 10, 6, 39, 2, 39]",[]
3896,17,3,"[50, 5, 10, 7, 5, 7, 259, 3, 165, 6, 17, 2, 24, 12, 48, 3, 50]","[6, 21, 3]"
4665,28,4,"[2, 14, 14, 32, 60, 15, 7, 2, 25, 76, 32, 1, 14, 33, 37, 17, 41, 7, 2, 36, 69, 8, 28, 60, 110, 26, 3, 3]","[9, 8, 5, 7]"
17652,9,4,"[21, 155, 14, 93, 41, 35, 28, 3, 28]","[13, 6, 3, 3]"
8447,24,0,"[8, 7, 9, 14, 11, 13, 15, 28, 6, 14, 5, 10, 11, 18, 7, 6, 14, 6, 10, 8, 8, 8, 4, 20]",[]
4050,18,3,"[2, 5, 29, 35, 7, 115, 13, 4, 49, 6, 209, 5, 66, 3, 49, 36, 18, 44]","[7, 16, 5]"
14269,39,3,"[2, 6, 6, 8, 46, 3, 67, 9, 58, 8, 34, 6, 74, 26, 3, 117, 25, 2, 1, 2, 1, 2, 8, 5, 2, 2, 2, 3, 3, 3, 1, 3, 2, 3, 1, 1, 1, 1, 1]","[5, 4, 4]"
17419,56,0,"[22, 6, 14, 7, 5, 24, 4, 30, 28, 23, 38, 40, 47, 2, 69, 90, 62, 67, 4, 3, 80, 70, 35, 45, 35, 32, 31, 41, 1, 9, 8, 9, 7, 7, 8, 13, 15, 13, 27, 1, 7, 9, 9, 4, 48, 17, 21, 4, 67, 32, 41, 64, 12, 25, 86, 31]",[]
7708,50,0,"[2, 40, 109, 3, 2, 16, 10, 30, 27, 10, 18, 21, 3, 16, 8, 3, 10, 4, 9, 13, 9, 2, 13, 10, 4, 8, 6, 10, 3, 4, 4, 6, 1, 23, 29, 13, 10, 3, 6, 4, 4, 10, 11, 22, 25, 2, 6, 6, 6, 9]",[]
3604,21,0,"[5, 79, 64, 35, 3, 8, 7, 5, 29, 30, 5, 24, 17, 4, 11, 8, 28, 19, 13, 10, 15]",[]
3531,50,1,"[18, 35, 27, 6, 80, 5, 113, 29, 5, 71, 4, 25, 1, 7, 53, 83, 54, 60, 79, 4, 4, 84, 53, 4, 25, 2, 21, 35, 2, 17, 2, 38, 2, 8, 80, 2, 83, 3, 58, 72, 3, 15, 133, 3, 30, 27, 30, 5, 31, 93]",[11]
16410,12,3,"[16, 52, 4, 25, 5, 50, 4, 35, 5, 23, 43, 66]","[5, 5, 4]"
5374,24,7,"[6, 14, 4, 47, 16, 2, 34, 2, 78, 2, 40, 1, 38, 2, 23, 2, 50, 6, 30, 2, 2, 61, 66, 37]","[2, 7, 4, 2, 3, 3, 7]"
18595,8,3,"[3, 9, 89, 3, 100, 2, 68, 59]","[9, 5, 9]"
2400,18,5,"[30, 26, 30, 28, 42, 11, 55, 1, 10, 51, 9, 58, 1, 92, 45, 37, 26, 6]","[5, 5, 5, 13, 10]"
10386,40,0,"[2, 5, 69, 62, 2, 24, 35, 18, 22, 30, 13, 21, 3, 15, 24, 20, 14, 9, 12, 1, 13, 18, 23, 10, 10, 11, 8, 15, 17, 8, 11, 12, 1, 8, 5, 11, 2, 52, 152, 1]",[]
10023,11,3,"[40, 52, 45, 11, 7, 72, 38, 53, 11, 30, 19]","[4, 4, 3]"
13727,19,3,"[2, 38, 5, 2, 42, 5, 18, 1, 33, 8, 12, 7, 53, 9, 36, 33, 5, 2, 97]","[8, 2, 3]"
11000,19,3,"[2, 19, 35, 2, 25, 6, 3, 54, 3, 208, 1, 5, 96, 2, 40, 35, 23, 137, 28]","[11, 14, 7]"
5427,13,2,"[28, 63, 64, 26, 43, 19, 106, 31, 54, 9, 59, 46, 38]","[5, 7]"
4433,12,0,"[6, 6, 6, 5, 8, 8, 2, 10, 6, 129, 2, 39]",[]
1928,16,2,"[1, 25, 7, 5, 12, 148, 54, 4, 41, 4, 57, 4, 35, 86, 29, 70]","[5, 6]"
1328,58,0,"[3, 6, 3, 2, 2, 2, 1, 1, 3, 2, 2, 5, 3, 2, 5, 2, 5, 3, 1, 1, 3, 31, 38, 17, 27, 60, 2, 63, 2, 16, 25, 18, 12, 18, 8, 15, 12, 15, 2, 23, 17, 17, 11, 16, 12, 14, 24, 29, 2, 89, 37, 3, 62, 109, 56, 2, 86, 44]",[]
11634,17,4,"[20, 3, 1, 7, 13, 36, 13, 8, 28, 18, 39, 28, 31, 37, 36, 1, 66]","[3, 2, 6, 3]"
14625,13,2,"[7, 1, 86, 33, 53, 11, 15, 5, 23, 20, 31, 20, 1]","[4, 6]"
19998,13,3,"[31, 42, 21, 3, 47, 6, 74, 43, 3, 6, 81, 39, 51]","[3, 2, 5]"
1207,12,3,"[33, 29, 2, 4, 4, 180, 6, 45, 9, 7, 18, 11]","[3, 8, 3]"
17873,22,1,"[4, 56, 28, 4, 28, 17, 2, 95, 52, 3, 75, 2, 69, 68, 2, 84, 11, 112, 18, 43, 27, 14]",[10]
15536,19,3,"[1, 75, 33, 28, 61, 3, 2, 43, 2, 37, 2, 20, 2, 62, 51, 38, 61, 64, 2]","[7, 5, 8]"
4105,13,1,"[4, 50, 7, 18, 135, 6, 52, 39, 7, 24, 27, 17, 36]",[6]
20713,19,2,"[34, 53, 5, 94, 1, 13, 48, 23, 12, 55, 4, 49, 5, 13, 107, 36, 3, 37, 43]","[4, 7]"
13691,14,3,"[8, 39, 3, 9, 3, 47, 9, 2, 82, 3, 52, 10, 13, 12]","[6, 7, 4]"
4154,10,3,"[2, 26, 35, 4, 43, 2, 56, 1, 10, 25]","[5, 6, 3]"
3523,7,2,"[1, 39, 2, 240, 2, 43, 18]","[8, 5]"
4364,4,0,"[3, 4, 13, 3]",[]
20569,29,1,"[2, 2, 4, 2, 65, 4, 21, 8, 3, 11, 10, 15, 5, 2, 11, 8, 13, 4, 5, 19, 3, 8, 2, 36, 1, 9, 51, 56, 44]",[5]
7629,19,3,"[2, 13, 36, 55, 44, 52, 66, 2, 6, 120, 1, 7, 45, 2, 3, 27, 23, 8, 6]","[9, 9, 5]"
8142,7,3,"[133, 6, 142, 6, 77, 3, 44]","[8, 7, 8]"
13226,10,2,"[36, 100, 5, 43, 3, 57, 26, 14, 52, 35]","[3, 5]"
17620,15,3,"[5, 5, 7, 3, 35, 60, 28, 52, 10, 53, 18, 43, 10, 53, 38]","[5, 4, 6]"
14352,26,6,"[2, 67, 47, 58, 2, 11, 50, 35, 3, 18, 2, 21, 1, 14, 2, 61, 1, 3, 25, 2, 2, 26, 2, 37, 6, 33]","[3, 3, 2, 3, 6, 4]"
3276,15,2,"[15, 42, 7, 6, 8, 14, 3, 87, 4, 75, 3, 74, 2, 66, 16]","[7, 5]"
20186,20,3,"[10, 83, 7, 7, 7, 4, 9, 7, 49, 2, 106, 6, 72, 37, 21, 26, 43, 50, 38, 19]","[4, 9, 6]"
7519,7,1,"[27, 57, 10, 48, 21, 30, 3]",[7]
7240,9,3,"[40, 48, 49, 7, 92, 14, 47, 11, 74]","[4, 2, 5]"
20985,18,6,"[8, 25, 21, 4, 19, 4, 19, 3, 23, 3, 19, 3, 21, 12, 3, 39, 13, 19]","[3, 3, 5, 3, 6, 7]"
17168,13,2,"[2, 88, 2, 86, 70, 34, 42, 1, 9, 2, 21, 10, 38]","[4, 6]"
7606,24,1,"[102, 49, 4, 21, 144, 77, 107, 43, 10, 26, 3, 9, 9, 3, 14, 15, 1, 4, 8, 9, 7, 32, 18, 27]",[10]
7154,11,1,"[2, 88, 2, 50, 55, 30, 34, 42, 2, 10, 194]",[5]
16594,11,2,"[64, 1, 51, 1, 21, 19, 26, 43, 50, 38, 19]","[3, 3]"
21353,31,0,"[2, 2, 3, 22, 29, 43, 4, 8, 21, 21, 10, 6, 19, 6, 10, 37, 32, 18, 20, 11, 10, 8, 16, 21, 5, 13, 16, 18, 3, 47, 19]",[]
12066,21,2,"[6, 3, 5, 7, 8, 6, 12, 54, 73, 10, 42, 11, 55, 44, 23, 2, 6, 16, 54, 24, 23]","[5, 5]"
15712,13,3,"[2, 63, 2, 2, 62, 2, 50, 1, 2, 81, 2, 17, 20]","[4, 8, 6]"
5875,13,0,"[6, 8, 6, 5, 5, 4, 8, 2, 10, 6, 39, 2, 39]",[]
20530,15,2,"[58, 33, 77, 1, 53, 55, 2, 6, 76, 26, 25, 43, 32, 7, 3]","[5, 5]"
8205,17,3,"[1, 5, 5, 5, 7, 9, 9, 20, 4, 3, 66, 4, 22, 5, 99, 14, 5]","[11, 7, 8]"
7961,12,3,"[30, 57, 61, 13, 82, 10, 133, 9, 17, 69, 13, 28]","[6, 6, 13]"
6916,13,2,"[84, 8, 69, 71, 10, 206, 15, 59, 10, 56, 52, 22, 28]","[10, 8]"
10177,12,2,"[13, 13, 18, 53, 41, 5, 39, 5, 70, 7, 45, 41]","[5, 4]"
2286,11,2,"[5, 2, 5, 5, 62, 9, 26, 4, 72, 57, 33]","[3, 6]"
5136,3,0,"[32, 41, 16]",[]
6250,17,2,"[10, 6, 13, 14, 18, 18, 11, 11, 62, 45, 2, 16, 51, 2, 64, 34, 13]","[4, 9]"
