id,detected_lang,score
12129,en,0.9842
2108,en,0.9913
2163,en,0.9924
3817,en,0.9835
13478,en,0.9845
12654,en,0.9861
21269,en,0.9902
20068,en,0.9858
13568,en,0.9935
6100,en,0.9931
18849,en,0.9924
8848,en,0.9884
19252,en,0.9881
19659,en,0.9938
3996,en,0.9898
18755,en,0.9905
6865,en,0.9922
5914,en,0.9884
927,en,0.9931
17413,en,0.9849
10022,en,0.9931
2320,en,0.956
5562,en,0.9846
13491,en,0.987
19812,en,0.9901
12234,en,0.9877
13924,en,0.9917
14693,en,0.9871
7428,en,0.9853
15500,en,0.9915
20341,en,0.9882
19635,en,0.9902
15351,en,0.9918
1497,en,0.9873
20674,en,0.9936
5869,en,0.9787
4160,en,0.9855
15750,en,0.9859
12782,en,0.9727
20977,en,0.99
18398,en,0.9889
7226,en,0.9896
15280,en,0.9883
16600,en,0.9904
3207,en,0.9912
16383,en,0.9884
19418,en,0.985
12744,en,0.9875
5103,en,0.9868
15138,en,0.9846
3691,en,0.99
874,en,0.9889
3988,en,0.9806
3313,en,0.9848
12641,en,0.9928
1755,en,0.9896
20495,en,0.9924
20975,en,0.9463
15734,en,0.9873
16106,en,0.9889
16279,en,0.9783
12976,en,0.9668
20917,en,0.9892
18642,en,0.9865
12586,en,0.9913
6887,en,0.9909
516,en,0.989
16063,en,0.9867
4248,en,0.9897
12589,en,0.9921
1959,en,0.9931
402,en,0.9936
823,en,0.9872
13245,en,0.9662
10702,en,0.9915
16824,en,0.9119
15843,en,0.9895
1389,en,0.98
5742,en,0.988
20504,en,0.9931
18024,en,0.9781
21171,en,0.9891
11230,en,0.9874
15971,en,0.989
6735,en,0.9879
13838,en,0.9877
15006,en,0.9863
3992,en,0.9914
6863,en,0.9911
10434,en,0.9866
19931,en,0.9878
7362,en,0.9894
17410,en,0.9692
20600,en,0.9808
18919,en,0.9776
15071,en,0.982
14762,en,0.9862
15223,en,0.991
12531,en,0.9789
3125,en,0.9871
18656,en,0.9914
21247,en,0.9885
10392,en,0.988
15182,en,0.9902
10330,en,0.9885
7790,en,0.9833
13698,en,0.9892
7865,en,0.9856
19107,en,0.982
5530,en,0.9927
17033,en,0.9936
9945,en,0.9857
14420,en,0.9917
14397,en,0.9936
9568,en,0.9746
12582,en,0.9909
15303,en,0.9906
1735,en,0.9872
4430,en,0.9847
21284,en,0.9877
18025,en,0.9896
20749,en,0.9869
9369,en,0.9894
15008,en,0.9888
3420,en,0.9917
5691,en,0.9891
20565,en,0.9886
10541,en,0.9713
10076,en,0.9931
12105,en,0.9926
9786,en,0.9874
1382,en,0.9826
11137,en,0.9889
21415,en,0.9787
6627,en,0.9894
18504,en,0.9835
13121,en,0.987
969,en,0.9913
19979,en,0.9872
11445,en,0.99
18717,en,0.9868
3434,en,0.9915
8179,en,0.9851
12160,en,0.9799
10674,en,0.9897
13499,en,0.9842
5114,en,0.9845
19170,en,0.9858
14285,en,0.9917
14232,en,0.9901
14264,en,0.9874
5910,en,0.9799
19944,en,0.9866
7441,en,0.9891
18682,en,0.9792
8318,en,0.991
21029,en,0.9896
6371,en,0.9909
1386,en,0.9909
10030,en,0.9932
8809,en,0.9837
12949,en,0.9895
6343,en,0.9902
3522,en,0.9895
12850,en,0.9884
8243,en,0.9922
20431,en,0.9917
14188,en,0.993
1285,en,0.9868
11743,en,0.9859
5625,en,0.9872
1430,en,0.9899
8254,en,0.9858
733,en,0.9841
14940,en,0.9916
7659,en,0.9869
6811,en,0.9901
21240,en,0.9803
851,en,0.9928
4609,en,0.9782
11791,en,0.9871
3468,en,0.9823
11061,en,0.9889
14719,en,0.988
11840,en,0.9906
15774,en,0.9864
16288,en,0.9849
13,en,0.9867
4870,en,0.9845
7890,en,0.9906
10986,en,0.9924
17937,en,0.9696
2954,en,0.9893
17462,en,0.9891
12509,en,0.9882
8066,en,0.9913
14105,en,0.9894
19234,en,0.9863
2837,en,0.9881
3035,en,0.9878
3656,en,0.9893
16450,en,0.9907
6629,en,0.992
13936,en,0.9841
19554,en,0.9877
2471,en,0.9863
18444,en,0.9821
3269,en,0.985
4422,en,0.9855
10581,en,0.9895
5398,en,0.9889
4646,en,0.9863
7508,en,0.9906
3911,en,0.9901
14045,en,0.9901
1644,en,0.9889
8594,en,0.9856
15993,en,0.9905
3261,en,0.9797
2186,en,0.9903
14113,en,0.9838
16603,en,0.985
17552,en,0.9887
14565,en,0.9881
8724,en,0.986
397,en,0.9909
1561,en,0.9861
16441,en,0.9894
13465,en,0.985
9935,en,0.9917
15963,en,0.9894
16980,en,0.9905
14115,en,0.9758
20873,en,0.9936
7481,en,0.9879
21408,en,0.9834
9695,en,0.9811
1439,en,0.991
12220,en,0.9891
6689,en,0.9936
7808,en,0.9893
10799,en,0.993
6712,en,0.9879
13139,en,0.9897
7534,en,0.9884
15981,en,0.9803
10792,en,0.9932
8436,en,0.9866
1012,en,0.9903
15135,en,0.99
8928,en,0.9891
8064,en,0.9905
15149,en,0.9729
4480,en,0.9862
5058,en,0.9915
8851,en,0.9815
708,en,0.9879
13649,en,0.9832
12109,en,0.989
12656,en,0.9885
3846,en,0.9861
4500,en,0.9879
13440,en,0.9871
8133,en,0.9763
9891,en,0.9873
13709,en,0.9831
8383,en,0.9869
13683,en,0.9935
967,en,0.9895
18949,en,0.9827
18187,en,0.9798
2251,en,0.9771
3085,en,0.9829
17753,en,0.9874
4772,en,0.9844
18270,en,0.9936
126,en,0.9871
3156,en,0.9917
8400,en,0.9932
2428,en,0.9811
8201,en,0.9679
6417,en,0.9905
7992,en,0.9864
3142,en,0.9826
13028,en,0.9895
4641,en,0.9782
19047,en,0.9915
19346,en,0.9854
2646,en,0.9829
21084,en,0.9867
2198,en,0.991
17417,en,0.9886
10772,en,0.985
16194,en,0.9912
15647,en,0.9901
19874,en,0.9902
6363,en,0.9911
12329,en,0.9828
8710,en,0.9885
20091,en,0.9912
14587,en,0.9888
2151,en,0.9775
14597,en,0.9909
19153,en,0.9876
9267,en,0.9864
15816,en,0.9903
14787,en,0.9877
9285,en,0.9662
9430,en,0.9821
3878,en,0.9909
8430,en,0.9881
12223,en,0.9923
5859,en,0.9852
9892,en,0.9861
12797,en,0.9932
12067,en,0.9895
4440,en,0.9892
11262,en,0.9812
13180,en,0.9837
11467,en,0.9936
8101,en,0.986
16017,en,0.9912
18666,en,0.9839
13973,en,0.9908
718,en,0.9769
5915,en,0.9902
3297,en,0.9838
13081,en,0.987
15889,en,0.9891
10273,en,0.985
10462,en,0.9925
28,en,0.993
5385,en,0.9212
16565,en,0.9819
11647,en,0.9875
15132,en,0.9895
3680,en,0.9912
12765,en,0.9892
3856,en,0.9907
5009,en,0.9878
1424,en,0.9907
1958,en,0.9907
4084,en,0.9867
3642,en,0.9855
1653,en,0.9906
8632,en,0.9845
9903,en,0.9905
3883,en,0.9895
20207,en,0.978
6197,en,0.9888
8487,en,0.9313
4952,en,0.9897
14556,en,0.9879
16495,en,0.9877
4784,en,0.9841
7594,en,0.9888
18834,en,0.9766
7877,en,0.9839
10645,en,0.9864
11413,en,0.9859
2170,en,0.9849
14149,en,0.9913
8787,en,0.9849
1010,en,0.9911
5148,en,0.9826
21266,en,0.9871
4810,en,0.9827
7369,en,0.9913
4640,en,0.9782
21278,en,0.987
20433,en,0.9896
19564,en,0.9867
7735,en,0.9863
18795,en,0.9915
8249,en,0.9906
10662,en,0.9869
20779,en,0.9858
14592,en,0.9745
18447,en,0.9937
12459,en,0.9875
10305,en,0.991
11304,en,0.988
13720,en,0.9898
12712,en,0.9926
994,en,0.9902
18263,en,0.9881
9712,en,0.9875
19069,en,0.9915
20219,en,0.99
15017,en,0.9846
5209,en,0.9888
10025,en,0.9932
13810,en,0.9863
1593,en,0.9872
8660,en,0.9937
12456,en,0.982
6274,en,0.9831
19048,en,0.991
17451,en,0.9914
19782,en,0.9835
1542,en,0.9891
8407,en,0.9821
15054,en,0.9906
11259,en,0.9786
10956,en,0.978
15881,en,0.9871
755,en,0.9912
7065,en,0.986
5226,en,0.9834
14933,en,0.9888
5166,en,0.9899
17706,en,0.9726
20000,en,0.9922
5140,en,0.9902
14826,en,0.9883
3206,en,0.9731
13652,en,0.9831
17799,en,0.9887
999,en,0.9931
3735,en,0.9847
13302,en,0.9859
10054,en,0.9821
9775,en,0.9882
3446,en,0.9847
14611,en,0.9784
15288,en,0.9902
16946,en,0.9932
21307,en,0.9889
8047,en,0.9918
206,en,0.9918
16722,en,0.988
15518,en,0.9892
10778,en,0.9853
9195,en,0.9775
17481,en,0.9892
2929,en,0.985
21381,en,0.9711
19148,en,0.9884
20447,en,0.9852
8923,en,0.9833
4003,en,0.9866
13052,en,0.9863
14646,en,0.9853
18746,en,0.9895
5924,en,0.9877
1235,en,0.985
5070,en,0.9901
2793,en,0.9918
18571,en,0.9855
11178,en,0.9896
26,en,0.9888
12093,en,0.98
246,en,0.9829
3213,en,0.9872
10262,en,0.9893
6405,en,0.9905
5066,en,0.987
11174,en,0.9863
13863,en,0.9908
521,en,0.9872
8369,en,0.9888
11717,en,0.9748
7909,en,0.9831
11035,en,0.9776
21021,en,0.9878
13639,en,0.9896
4257,en,0.9835
12751,en,0.9879
4399,en,0.9916
5610,en,0.9875
20346,en,0.984
11813,en,0.9855
12649,en,0.9901
2494,en,0.9939
8551,en,0.9844
16331,en,0.9896
12167,en,0.9882
6495,en,0.99
11671,en,0.9881
12491,en,0.986
19963,en,0.9846
9220,en,0.9872
7630,en,0.9902
11748,en,0.9672
19310,en,0.9747
358,en,0.9888
6554,en,0.9852
10580,en,0.9818
21013,en,0.9833
2045,en,0.9916
20043,en,0.9751
11596,en,0.9903
15752,en,0.9908
826,en,0.9767
7969,en,0.9905
13232,en,0.9862
16456,en,0.9855
18236,en,0.9908
17774,en,0.9861
10818,en,0.9891
9757,en,0.9879
18984,en,0.9898
4106,en,0.9895
9771,en,0.9725
19518,en,0.9931
16683,en,0.9842
1597,en,0.9808
14338,en,0.9928
11475,en,0.9839
17296,en,0.9883
12179,en,0.9872
17960,en,0.9928
10846,en,0.9878
5477,en,0.9889
2751,en,0.9868
7905,en,0.9935
10521,en,0.9923
4150,nl,0.3188
18042,en,0.9868
5782,en,0.9864
14563,en,0.9897
788,en,0.9845
15067,en,0.9887
14790,en,0.9895
6013,en,0.9873
18569,en,0.983
7725,en,0.9845
4516,en,0.9898
10197,en,0.9866
11566,en,0.9833
17776,en,0.9869
17598,en,0.9851
9522,en,0.9843
9438,en,0.928
11074,en,0.9648
19486,en,0.9893
2696,en,0.9907
2253,en,0.9903
4724,en,0.991
3139,en,0.9915
10730,en,0.9926
7514,en,0.9858
5931,en,0.987
3105,en,0.9897
12119,en,0.9605
114,en,0.9928
11070,en,0.9673
3015,en,0.9801
20266,en,0.9876
13225,en,0.9907
20012,en,0.9745
8209,en,0.9933
19125,en,0.9912
13732,en,0.985
1031,en,0.9871
15393,en,0.9932
12423,en,0.9882
13847,en,0.9869
14091,en,0.99
7147,en,0.9842
5679,en,0.9862
15103,en,0.986
16150,en,0.9838
9252,en,0.9872
19639,en,0.9861
15402,en,0.9733
12857,en,0.9683
8379,en,0.9886
1199,en,0.9885
9637,en,0.9901
8972,en,0.9892
14571,en,0.9904
17694,en,0.9839
11518,en,0.9914
10727,en,0.9812
15585,en,0.9932
4634,en,0.9786
12368,en,0.9905
19108,en,0.976
20866,en,0.9889
15725,en,0.9909
3394,en,0.9936
2560,en,0.986
13502,en,0.9903
8160,en,0.9933
16104,en,0.9915
3024,en,0.9867
5286,en,0.9884
17548,en,0.9749
3053,en,0.9904
1629,en,0.9816
10667,en,0.9311
143,en,0.9911
11063,en,0.9592
20383,en,0.989
8225,en,0.9903
2464,en,0.9865
157,en,0.992
19675,en,0.9912
20646,en,0.9907
6273,en,0.9655
8653,en,0.9881
10368,en,0.978
14446,en,0.9885
10971,en,0.986
6896,en,0.9903
13455,en,0.9766
20705,en,0.9866
20286,en,0.9891
19017,en,0.9862
10547,en,0.9886
7187,en,0.9897
11418,en,0.9936
8712,en,0.9865
11646,en,0.9827
17098,en,0.9829
12333,en,0.9928
8728,en,0.9854
4544,en,0.989
9702,en,0.9822
4729,en,0.9874
12700,en,0.9936
15746,en,0.9903
5391,en,0.9856
19106,en,0.9869
19576,en,0.9896
4200,en,0.9886
12533,en,0.9896
300,en,0.9918
9687,en,0.9722
17872,en,0.9911
4362,en,0.9899
13671,en,0.9675
5327,en,0.991
1940,en,0.9865
6872,en,0.9896
18508,en,0.988
4631,en,0.9924
5020,en,0.9897
3181,en,0.9866
996,en,0.9919
17127,en,0.9837
20264,en,0.9908
16692,en,0.9874
3824,en,0.9936
8918,en,0.9785
10889,en,0.9929
15814,en,0.9898
15558,en,0.991
17633,en,0.9881
6662,en,0.993
4069,en,0.9904
9939,en,0.9925
14779,en,0.9924
8729,en,0.9901
16559,en,0.9868
19328,en,0.9856
12612,en,0.9883
17710,en,0.9849
16916,en,0.9901
14139,en,0.9889
7928,en,0.9932
4463,en,0.979
13061,en,0.9878
14903,en,0.9918
15078,en,0.9907
14003,en,0.9863
8228,en,0.9895
14966,en,0.9933
1,en,0.9936
15914,en,0.9861
11807,en,0.989
10095,en,0.9932
18826,en,0.986
19283,en,0.9872
4102,en,0.9896
18874,en,0.9865
17751,en,0.9899
19223,en,0.9908
19838,en,0.9841
13558,en,0.9915
6458,en,0.9861
17409,en,0.9894
6600,en,0.9879
9809,en,0.9903
15248,en,0.9734
12811,en,0.9859
6857,en,0.9897
19147,en,0.9884
3256,en,0.99
12363,en,0.9924
3226,en,0.9929
6335,en,0.9938
14997,en,0.9829
16897,en,0.9878
7499,en,0.9853
12901,en,0.9833
17877,en,0.993
8252,en,0.9882
12260,en,0.9911
13072,en,0.9801
20542,en,0.9881
15922,en,0.9855
15427,en,0.9591
9791,en,0.9879
920,en,0.9846
13678,en,0.9881
15687,en,0.988
19477,en,0.9888
6219,en,0.993
15651,en,0.9899
289,en,0.9893
2808,en,0.9925
9419,en,0.9822
17230,en,0.9889
14301,en,0.9911
14624,en,0.9648
13516,en,0.9786
15942,en,0.9879
8153,en,0.9929
5865,en,0.9911
7431,en,0.9904
19078,en,0.9899
11400,en,0.9918
6136,en,0.9926
3441,en,0.9866
4982,en,0.9922
6762,en,0.9906
13418,en,0.9892
12354,en,0.9847
2733,en,0.9884
4072,en,0.9838
11767,en,0.99
9764,en,0.9872
10592,en,0.9889
10542,en,0.9793
13562,en,0.9932
7599,en,0.989
8574,en,0.9901
12302,en,0.9863
19786,en,0.9898
20552,en,0.9884
9682,en,0.9641
6044,en,0.99
21294,en,0.9907
9255,en,0.9894
11869,en,0.9912
345,en,0.9855
3519,en,0.9903
19640,en,0.9811
4610,en,0.9844
21348,en,0.9889
11487,en,0.9931
20392,en,0.9929
7274,en,0.9936
3797,en,0.9876
16856,en,0.9319
4340,en,0.9854
10807,en,0.987
6598,en,0.9837
7691,en,0.9819
6073,en,0.9915
12878,en,0.9903
16077,en,0.9909
10609,en,0.9821
19290,en,0.9917
20919,en,0.9909
602,en,0.9862
14417,en,0.9782
21304,en,0.9936
8269,en,0.9892
7476,en,0.9855
17204,en,0.9882
19430,en,0.9932
5660,en,0.9847
5106,en,0.9884
11081,en,0.9829
13850,en,0.9848
5017,en,0.9871
20080,en,0.9904
14977,en,0.9921
3245,en,0.9877
10219,en,0.9673
18953,en,0.9642
12886,en,0.9882
21448,en,0.9843
13386,en,0.9875
20085,en,0.9901
9823,en,0.99
5655,en,0.9866
14481,en,0.9866
20129,en,0.9882
6677,en,0.9936
16696,en,0.9879
14852,en,0.9918
12596,en,0.9902
3908,en,0.9916
18756,en,0.9852
11820,en,0.9905
14990,en,0.9832
4226,en,0.987
14441,en,0.9889
13318,en,0.9829
20717,en,0.9895
4457,en,0.9853
7055,en,0.9867
17026,en,0.9661
4452,en,0.9882
8908,en,0.9857
6977,en,0.9876
19623,en,0.9906
16270,en,0.9903
6045,en,0.9921
1982,en,0.9926
19667,en,0.9868
16759,en,0.9867
3583,en,0.9885
623,en,0.9874
10198,en,0.9657
6933,en,0.9804
3268,en,0.9902
19250,en,0.9879
11687,en,0.9748
15570,en,0.9923
18552,en,0.9916
13124,en,0.9865
1785,en,0.9905
11303,en,0.9759
14391,en,0.9877
10612,en,0.9895
5546,en,0.9893
17080,en,0.9887
8748,en,0.9897
10699,en,0.9879
7653,en,0.9903
5143,en,0.9841
8476,en,0.9905
7090,en,0.9872
19687,en,0.9906
6911,en,0.9825
17712,en,0.9843
16768,en,0.9829
330,en,0.9861
8165,en,0.9928
16972,en,0.9926
9480,en,0.9907
4473,en,0.9864
331,en,0.9849
13677,en,0.9675
12230,en,0.992
3193,en,0.9858
16373,en,0.9877
6807,en,0.9899
2886,en,0.9904
5992,en,0.9931
576,en,0.9893
18879,en,0.9931
20988,en,0.9861
20761,en,0.9926
13670,en,0.9895
8623,en,0.9871
12432,en,0.9875
17764,en,0.9921
5663,en,0.98
12433,en,0.987
4536,en,0.9899
2588,en,0.9903
5950,en,0.9922
12709,en,0.9809
2081,en,0.9907
19608,en,0.9901
10600,en,0.9888
21338,en,0.9824
9236,en,0.9849
11555,en,0.99
6281,en,0.9633
5731,en,0.9884
3841,en,0.988
16159,en,0.9922
20372,en,0.9744
10610,en,0.9886
18367,en,0.9873
21065,en,0.9904
10286,en,0.9802
8157,en,0.9869
5241,en,0.9869
5489,en,0.9894
7926,en,0.9923
19978,en,0.9896
11121,en,0.9909
19357,en,0.9849
127,en,0.9921
20522,en,0.9845
19626,en,0.9901
8538,en,0.9915
15232,en,0.9843
11494,en,0.9908
9334,en,0.9893
7545,en,0.9834
12014,en,0.9877
20999,en,0.9922
18246,en,0.9937
16981,en,0.9922
6976,en,0.9905
6503,en,0.9869
16864,en,0.9899
1050,en,0.9909
2089,en,0.9912
9068,en,0.9882
355,en,0.9902
17455,en,0.9632
17329,en,0.9906
6868,en,0.9851
2143,en,0.9737
3775,en,0.9729
15818,en,0.9894
17635,en,0.9889
5566,en,0.9916
9683,en,0.9893
8290,en,0.9878
9126,en,0.9929
15448,en,0.9919
7332,en,0.9935
9633,en,0.988
16345,en,0.9865
19161,en,0.9939
10214,en,0.9673
968,en,0.9899
4667,en,0.9903
7651,en,0.985
495,en,0.9815
9940,en,0.9926
3662,en,0.988
18075,en,0.9867
16419,en,0.99
13771,en,0.9773
4303,en,0.9889
9699,en,0.9638
19586,en,0.9907
18590,en,0.99
14466,en,0.9915
15846,en,0.9841
8563,en,0.9866
15441,en,0.9891
7951,en,0.9878
12866,en,0.9691
16402,en,0.9825
16005,en,0.9862
1233,en,0.9883
16583,en,0.9903
21248,en,0.9866
11835,en,0.989
16755,en,0.9893
12750,en,0.9878
463,en,0.9874
16335,en,0.9867
10585,en,0.9903
17521,en,0.9886
18021,en,0.9875
8988,en,0.9931
6568,en,0.9897
4776,en,0.9894
4335,en,0.9877
5153,en,0.9866
7166,en,0.9896
12793,en,0.9808
21443,en,0.9859
15242,en,0.98
5498,en,0.9863
16125,en,0.9926
8752,en,0.9902
6187,en,0.9933
16737,en,0.9891
17831,en,0.9919
8131,en,0.9854
12278,en,0.9835
18167,en,0.9402
5335,en,0.9835
7838,en,0.9878
5836,en,0.9889
8271,en,0.991
20936,en,0.9909
8707,en,0.9901
15043,en,0.9813
3573,en,0.9806
2092,en,0.9936
14841,en,0.9886
5697,en,0.9874
20686,en,0.9787
12393,en,0.9904
1723,en,0.9873
2486,en,0.9371
3715,en,0.9822
13801,en,0.9842
1679,en,0.9741
5382,en,0.9897
18894,en,0.9847
10378,en,0.9858
10071,en,0.9757
7981,en,0.9873
21285,en,0.989
10175,en,0.9653
12211,en,0.989
18105,en,0.972
16295,en,0.9289
3591,en,0.9901
3112,en,0.9886
10394,en,0.9903
10281,en,0.9879
8541,en,0.9808
12690,en,0.9926
14213,en,0.9902
6142,en,0.9885
8088,en,0.9775
10158,en,0.9671
19901,en,0.9904
5999,en,0.9893
7163,en,0.9744
6478,en,0.9871
19371,en,0.9876
4230,en,0.9839
19524,en,0.9911
9817,en,0.9751
7730,en,0.9899
5867,en,0.9842
5257,en,0.9904
667,en,0.9912
2608,en,0.9889
3476,en,0.9905
1276,en,0.9882
7526,en,0.9899
17001,en,0.992
2732,en,0.9906
20969,en,0.9873
14059,en,0.9891
21117,en,0.9897
2008,en,0.9841
2897,en,0.9904
5879,en,0.9867
18707,en,0.9915
11107,en,0.9889
11406,en,0.9909
10115,en,0.9707
12447,en,0.989
8214,en,0.988
4469,en,0.991
16238,en,0.9783
9715,en,0.9903
19584,en,0.9875
14296,en,0.9903
20568,en,0.9881
6702,en,0.9936
7773,en,0.9859
9037,en,0.9865
6087,en,0.9834
17912,en,0.9803
554,en,0.9889
4793,en,0.9834
6409,en,0.9903
6304,en,0.9717
2260,en,0.972
11062,en,0.9352
17163,en,0.9914
9474,en,0.9873
20671,en,0.9926
682,en,0.9906
20050,en,0.9884
7386,en,0.9869
7470,en,0.9929
12300,en,0.9868
2078,en,0.991
2741,en,0.9905
6913,en,0.9782
3551,en,0.9882
803,en,0.99
7538,en,0.9745
11794,en,0.9909
6925,en,0.9785
11021,en,0.9911
5323,en,0.9804
13217,en,0.9804
5840,en,0.9755
6262,en,0.9884
13565,en,0.9907
7851,en,0.9917
3042,en,0.9785
12386,en,0.9894
7596,en,0.9911
10525,en,0.9902
3328,en,0.9889
3062,en,0.9864
17427,en,0.9859
19768,en,0.9822
7311,en,0.9929
14690,en,0.9497
18214,en,0.9865
12887,en,0.9905
9678,en,0.9827
20598,en,0.9884
13631,en,0.9874
8914,en,0.9769
12734,en,0.9868
6574,en,0.9878
20901,en,0.9866
2141,en,0.9931
3632,en,0.9904
10225,en,0.9846
1712,en,0.9886
19272,en,0.9847
21339,en,0.9873
6220,en,0.9869
15156,en,0.9864
3991,en,0.9901
13941,en,0.9933
14134,en,0.9894
1830,en,0.9843
9100,en,0.9852
1607,en,0.9875
20201,en,0.9903
15100,en,0.9895
17637,en,0.9869
5127,en,0.9825
17188,en,0.991
15136,en,0.9888
18669,en,0.9894
8119,en,0.9875
6459,en,0.9921
16562,en,0.9905
3227,en,0.9885
7702,en,0.988
124,en,0.9887
3946,en,0.9766
18006,en,0.9876
2623,en,0.9717
8776,en,0.982
1987,en,0.9798
21344,en,0.9753
3785,en,0.993
11939,en,0.9929
17368,en,0.976
1020,en,0.9706
11200,en,0.9812
4960,en,0.9836
17274,en,0.987
15439,en,0.9908
4644,en,0.9782
9917,en,0.9831
13609,en,0.9904
11730,en,0.9876
