id,detected_lang,score
24839,en,0.9699
49972,en,0.9684
57887,en,0.9655
21693,en,0.9869
41249,en,0.9546
20954,en,0.9809
17061,en,0.9878
4054,en,0.9873
24446,en,0.9878
49209,en,0.9906
24951,en,0.9585
22532,en,0.9721
5228,en,0.9766
59085,en,0.9875
1430,en,0.9872
50469,en,0.9865
7390,en,0.981
3565,en,0.9914
16499,en,0.9762
45782,en,0.9878
56031,en,0.9788
24485,en,0.9842
16047,en,0.987
40109,en,0.9788
28129,en,0.9912
16658,en,0.9852
45614,en,0.9853
38365,en,0.9715
10852,en,0.9624
14272,en,0.9866
61077,en,0.987
52675,en,0.976
40397,en,0.9891
6296,en,0.9873
11826,en,0.957
53338,en,0.9854
26119,en,0.9835
43831,en,0.9831
59857,en,0.9705
15687,en,0.9765
52390,en,0.9858
39856,en,0.9824
34800,en,0.9761
11957,en,0.9908
23737,en,0.9862
55340,en,0.977
52697,en,0.9731
16959,en,0.9854
2524,en,0.9831
50833,en,0.9905
25804,en,0.9843
23512,en,0.9907
39859,en,0.9883
54393,en,0.9861
11481,en,0.9881
30396,en,0.967
13741,en,0.9864
30668,en,0.9785
57833,en,0.9864
50400,en,0.9807
7822,en,0.9746
9202,en,0.9846
52586,en,0.965
6280,en,0.9804
17844,en,0.9876
15803,en,0.9773
1661,en,0.9906
10387,en,0.9807
5575,en,0.9889
30721,en,0.969
56197,en,0.9897
47845,en,0.991
56011,en,0.9622
28088,en,0.9887
55951,en,0.9761
33820,en,0.9788
43453,en,0.9776
32049,en,0.9833
10405,en,0.9837
47862,en,0.9918
8194,en,0.9843
35715,en,0.9877
30126,en,0.9757
8316,en,0.9638
9910,en,0.9864
25017,en,0.983
22900,en,0.983
11097,en,0.9856
54499,en,0.9904
2290,en,0.9843
28847,en,0.9863
60468,en,0.9781
25632,en,0.9864
12318,en,0.9886
17038,en,0.9843
49774,en,0.9829
45999,en,0.9744
36458,en,0.9884
55687,en,0.9838
12178,en,0.985
45264,en,0.9764
22846,en,0.978
20789,en,0.9696
1982,en,0.9925
13161,en,0.9787
29715,en,0.9748
42635,en,0.989
10933,en,0.984
5461,en,0.954
21184,en,0.9681
20713,en,0.9821
49793,en,0.9757
39588,en,0.9894
6588,en,0.9876
25213,en,0.9842
29482,en,0.9743
43070,en,0.9805
53310,en,0.9767
22354,en,0.9905
57575,en,0.9738
31632,en,0.9896
58262,en,0.9779
30858,en,0.9924
15120,en,0.9828
30570,en,0.9863
25959,en,0.973
30019,en,0.979
29862,en,0.9903
47012,en,0.9893
32091,en,0.9749
54188,en,0.975
60061,en,0.9829
52759,en,0.989
59691,en,0.9882
27415,en,0.9681
22404,en,0.9757
50736,en,0.9855
40088,en,0.9749
38043,en,0.9898
39746,en,0.9906
7002,en,0.9792
42729,en,0.9862
50874,en,0.9868
21535,en,0.9885
48255,en,0.9845
57691,en,0.982
43069,en,0.9911
8733,en,0.9888
3671,en,0.9923
1879,en,0.9927
32109,en,0.9846
46082,en,0.9879
59541,en,0.9842
55855,en,0.989
2977,en,0.9838
33864,en,0.9895
42583,en,0.9931
58243,en,0.9825
32058,en,0.9756
9427,en,0.977
48941,en,0.9931
50514,en,0.977
4799,en,0.991
60979,en,0.9682
17473,en,0.9843
19691,en,0.9866
38204,en,0.9854
27629,en,0.9839
8802,en,0.9838
20153,en,0.9891
20620,en,0.9874
5379,en,0.9892
48486,en,0.9789
40885,en,0.991
53347,en,0.932
58953,en,0.9718
43542,en,0.99
670,en,0.99
17717,en,0.9577
32933,en,0.9773
3388,en,0.9885
8948,en,0.9927
24130,en,0.9879
48143,en,0.9852
13536,en,0.9921
7752,en,0.9931
24458,en,0.9857
28824,en,0.9835
3453,en,0.9852
8982,en,0.9904
47077,en,0.9857
5955,en,0.9805
16010,en,0.992
20298,en,0.9849
18554,en,0.9905
12179,en,0.9865
11941,en,0.9908
60126,en,0.986
32337,en,0.9881
37906,en,0.9871
4184,en,0.9881
39085,en,0.9802
59819,en,0.9867
20698,en,0.984
38878,en,0.9896
21774,en,0.9922
39252,en,0.9835
2390,en,0.9779
57811,en,0.9629
54390,en,0.9881
18583,en,0.9904
9834,en,0.9759
44608,en,0.9926
16080,en,0.9891
6922,en,0.9834
22436,en,0.9834
26963,en,0.9855
47339,en,0.9874
15968,en,0.9848
21880,en,0.9865
28010,en,0.9807
29910,en,0.987
48888,en,0.9825
47925,en,0.9632
30794,en,0.9894
9566,en,0.9836
35115,en,0.9842
35028,en,0.9882
58651,en,0.9911
7591,en,0.9838
28017,en,0.9714
8590,en,0.9741
56445,en,0.9889
39460,en,0.979
39124,en,0.9732
43590,es,0.4917
55424,en,0.9916
27058,en,0.9912
53639,en,0.9832
36078,en,0.9873
16932,en,0.9888
13080,en,0.9886
17121,en,0.9826
50791,en,0.979
25107,en,0.9804
13490,en,0.9878
11554,en,0.9927
27257,en,0.989
60467,en,0.9836
9610,en,0.9875
44759,en,0.9909
8110,en,0.9892
13341,en,0.9775
53759,en,0.9915
4818,en,0.9862
22564,en,0.9679
3392,en,0.9856
42177,en,0.9875
58493,en,0.9825
49887,en,0.9905
28669,en,0.9838
10332,en,0.9834
7242,en,0.985
20085,en,0.9828
31914,en,0.992
35873,en,0.9892
40884,en,0.9777
61132,en,0.9664
2616,en,0.9916
4294,en,0.987
46429,en,0.9823
8497,en,0.9885
51937,en,0.9756
44341,en,0.9879
25407,en,0.9732
6286,en,0.984
59181,en,0.9828
9603,en,0.9699
35866,en,0.9912
2586,en,0.9901
37976,en,0.9775
37799,en,0.9845
17134,en,0.9839
28660,en,0.9873
40471,en,0.9933
22679,en,0.9887
55157,en,0.9785
24028,en,0.9877
448,en,0.9852
33433,en,0.985
26449,en,0.9828
15420,en,0.9909
37373,en,0.9924
27200,en,0.9884
39806,en,0.9791
57862,en,0.9848
53908,en,0.9675
11333,en,0.9694
17407,en,0.9841
44878,en,0.9862
10008,ur,0.4448
20675,en,0.9885
59063,en,0.9826
35721,en,0.9876
47775,en,0.9874
13295,en,0.9839
27897,en,0.9902
39273,en,0.9858
53,en,0.9859
58164,en,0.9753
2754,en,0.9793
53570,en,0.9785
47745,en,0.9832
14047,en,0.9739
34760,en,0.9861
18593,en,0.9764
59312,en,0.9858
23728,en,0.9889
38160,en,0.9922
40193,en,0.9889
57484,en,0.9773
56027,en,0.9716
34253,en,0.9695
1455,en,0.9855
5878,en,0.9813
40130,en,0.987
44217,en,0.986
22123,en,0.9885
47085,en,0.9883
60308,en,0.9846
31989,en,0.9776
14051,en,0.9909
12553,en,0.9692
57355,en,0.9849
13074,en,0.9756
31890,en,0.989
21218,es,0.4917
25433,en,0.977
52665,en,0.9887
50586,en,0.9903
20221,en,0.9839
23814,en,0.9882
35474,en,0.9496
57170,en,0.9848
48371,en,0.9915
55570,en,0.9868
58008,en,0.9837
25529,en,0.988
30232,en,0.9906
12817,en,0.9821
52956,en,0.9821
41465,en,0.9817
8466,en,0.9753
3873,en,0.9854
58624,en,0.9931
53983,en,0.9896
59390,en,0.9869
20643,en,0.9895
21620,en,0.9859
34852,en,0.9904
40232,en,0.9908
5167,en,0.9819
43552,en,0.9883
11270,en,0.979
4532,en,0.9904
3858,en,0.9602
8534,en,0.9852
5537,en,0.972
56912,en,0.9845
51108,en,0.9873
35466,en,0.985
31181,en,0.9874
14773,en,0.987
29366,en,0.971
34607,en,0.9714
7717,en,0.9852
35043,en,0.9882
58409,en,0.9867
4197,en,0.9767
41281,en,0.9739
22914,en,0.9861
47451,en,0.9798
38063,en,0.9901
28312,en,0.9848
1864,en,0.9892
30287,en,0.9758
12898,en,0.9809
37702,en,0.9914
29880,en,0.9819
54290,en,0.988
30048,en,0.9883
9246,en,0.9871
14938,en,0.9888
36427,en,0.9885
37571,en,0.9862
39766,en,0.9845
31396,en,0.9862
47667,en,0.978
32324,en,0.9596
56427,en,0.9846
15796,en,0.9826
9906,en,0.9923
43205,en,0.9835
23871,en,0.9856
12746,en,0.974
15786,en,0.99
22813,en,0.9692
53833,en,0.9852
5947,en,0.986
32997,en,0.9904
17268,es,0.6606
35188,en,0.9905
40205,en,0.9933
11694,en,0.9908
39003,en,0.9789
4078,en,0.9915
4816,en,0.9859
29433,en,0.9862
19777,en,0.9859
16091,en,0.9774
9253,en,0.9759
14758,en,0.9862
35605,en,0.9912
28508,en,0.9883
46595,en,0.9926
39916,en,0.9794
6582,en,0.9842
55126,en,0.9836
24150,en,0.9892
1940,en,0.9615
54083,en,0.9867
2213,en,0.9871
16528,en,0.992
3769,en,0.9896
41350,en,0.9812
49272,en,0.9851
41185,en,0.9763
56106,en,0.9923
27109,en,0.9804
60695,en,0.9808
54542,en,0.9854
51812,en,0.9779
11222,en,0.9869
24800,en,0.9773
16183,en,0.9817
2386,en,0.987
14775,en,0.9882
30304,en,0.9857
42629,en,0.976
43773,en,0.9822
37297,en,0.9885
17455,en,0.9831
22879,en,0.9782
24989,en,0.9881
4457,en,0.976
55490,en,0.9869
56836,en,0.9905
54197,en,0.983
45453,en,0.9756
14078,en,0.9909
20453,en,0.9813
4847,en,0.9809
14432,en,0.9848
9155,en,0.9877
19756,en,0.9909
40446,en,0.9814
54103,en,0.9901
48857,en,0.9888
33202,en,0.9818
32175,en,0.9732
55764,en,0.99
34671,en,0.9799
35287,en,0.9734
800,en,0.9874
60928,en,0.9633
8358,en,0.9816
24018,en,0.9883
32599,en,0.9896
61016,en,0.986
28884,en,0.9786
37390,en,0.9879
6853,en,0.9894
54309,en,0.991
38045,en,0.984
20352,en,0.9833
11524,en,0.9672
40987,en,0.9869
26970,en,0.9913
48381,en,0.9816
27457,en,0.9753
57317,en,0.987
30930,en,0.9751
46472,en,0.9802
40964,en,0.9877
41629,en,0.9708
26223,en,0.9816
11267,en,0.9887
26264,en,0.9844
43791,en,0.9777
53890,en,0.9895
23587,en,0.9729
50654,en,0.9903
57699,en,0.9925
52376,en,0.9861
3390,en,0.9865
29606,en,0.9897
5786,en,0.9883
56644,en,0.9851
38592,en,0.9877
25172,en,0.9894
30708,en,0.979
49247,en,0.9837
44120,en,0.9927
40532,en,0.989
23969,en,0.9889
36274,en,0.9794
50603,en,0.9829
50457,en,0.9635
18739,en,0.9762
43839,en,0.9909
41666,en,0.9926
40585,en,0.9874
61004,en,0.9861
16425,en,0.9904
40386,en,0.9914
38919,en,0.9917
33138,en,0.9823
54678,en,0.9843
45038,en,0.9888
29279,en,0.9908
37053,en,0.9876
45758,en,0.9791
45494,en,0.984
24286,en,0.9778
52286,en,0.9797
60267,en,0.9856
16411,en,0.9853
13185,en,0.989
45462,en,0.9926
29928,en,0.9833
27031,en,0.9801
18771,en,0.9881
17530,en,0.9824
26123,en,0.9839
7858,en,0.9843
20218,en,0.9873
34259,en,0.9735
4410,en,0.9876
52822,en,0.9904
3561,en,0.9894
3158,en,0.9919
8501,en,0.9809
56033,en,0.9514
19893,en,0.9861
5337,en,0.9793
53155,en,0.9873
56545,en,0.9838
4717,en,0.9926
56149,en,0.9847
32836,en,0.9804
26338,en,0.9717
53308,en,0.9836
17751,en,0.9901
39183,en,0.9809
33769,en,0.9833
27589,en,0.9864
39381,en,0.9833
45827,en,0.9765
29010,en,0.9802
30538,en,0.9821
50590,en,0.9892
6816,en,0.9938
59364,en,0.9876
52673,en,0.9863
10984,en,0.9881
49855,en,0.9719
9732,en,0.9824
48590,en,0.9723
51936,en,0.9663
10587,en,0.9866
10474,en,0.9888
57121,en,0.8917
27004,en,0.9846
29781,en,0.986
54639,en,0.985
10391,en,0.9811
12384,en,0.988
41569,en,0.9915
45841,en,0.988
51816,en,0.9819
31524,en,0.9851
58271,en,0.9891
45481,en,0.9786
1757,en,0.9887
44473,en,0.9861
57945,en,0.9837
18278,en,0.9787
14778,en,0.9894
12071,en,0.9596
58761,en,0.9834
45303,en,0.9816
6119,en,0.9778
18088,en,0.972
31553,en,0.9907
11541,en,0.9874
21844,en,0.9813
21679,en,0.9699
11638,en,0.9699
9060,en,0.9661
41955,en,0.9804
37248,en,0.9871
35041,en,0.9874
42241,en,0.9904
4012,en,0.99
42282,en,0.9858
49191,en,0.9854
34596,en,0.9851
22604,en,0.981
1734,en,0.9724
45994,en,0.9842
8161,en,0.988
34730,en,0.9787
12353,en,0.9839
1477,en,0.9893
14418,en,0.987
54377,en,0.9666
58821,en,0.9864
23390,en,0.9905
14692,en,0.9793
44235,en,0.9896
13686,en,0.978
6773,en,0.9749
50441,en,0.9833
17215,en,0.9885
26415,en,0.9822
10088,en,0.9871
1472,en,0.9876
40155,en,0.979
33583,en,0.9671
44259,en,0.9818
20770,en,0.9838
25255,en,0.989
56755,en,0.984
11166,en,0.9914
41657,en,0.9809
53425,en,0.9879
6364,en,0.9846
17409,en,0.9828
58695,en,0.9884
10158,en,0.9905
56216,en,0.9655
20097,en,0.9799
49744,en,0.9897
31301,en,0.9863
33342,en,0.9872
31034,en,0.9792
11879,en,0.9875
10463,en,0.9803
11903,en,0.991
13721,en,0.9912
52476,en,0.9645
47319,en,0.9708
16277,en,0.9843
10816,en,0.992
17378,en,0.9909
24848,en,0.9909
13138,en,0.9805
31798,en,0.9882
37222,en,0.9741
39339,en,0.9858
53957,en,0.9659
16880,en,0.9927
7380,en,0.9793
30408,en,0.978
7049,en,0.9772
20239,en,0.9884
40869,en,0.9917
55584,en,0.99
15923,en,0.9876
311,en,0.9903
53317,en,0.9821
28516,en,0.986
50210,en,0.9866
8766,en,0.9864
2605,en,0.9771
44733,en,0.9785
43745,en,0.9838
9668,en,0.9699
43991,en,0.9914
12665,en,0.9784
1043,en,0.9871
60946,en,0.9633
42325,en,0.9883
10289,en,0.9849
3072,en,0.9624
10457,en,0.9869
52618,en,0.979
3705,en,0.9808
37776,en,0.9838
3708,en,0.9831
22050,en,0.9783
16071,en,0.983
50922,en,0.9827
38613,en,0.9872
961,en,0.9873
488,en,0.9899
17954,en,0.9849
58367,en,0.9856
15137,en,0.9902
10526,en,0.9866
3224,en,0.9835
59629,en,0.9746
29560,en,0.9805
9949,en,0.9899
24437,en,0.9825
45670,en,0.9905
44133,en,0.9807
30522,en,0.984
25272,en,0.9932
56930,en,0.9921
38826,en,0.9867
14916,en,0.9865
47878,en,0.9852
20067,en,0.9884
38618,en,0.9865
21342,en,0.9875
47935,en,0.9788
6676,en,0.9799
60683,en,0.9832
54750,en,0.9915
2885,en,0.9868
39150,en,0.99
60636,en,0.9805
53677,en,0.9751
29186,en,0.9851
37595,en,0.9864
6759,en,0.989
49102,en,0.9891
10836,en,0.9846
7294,en,0.99
60124,en,0.9887
12133,en,0.9919
1511,en,0.9903
21823,en,0.9881
36232,en,0.9834
4017,en,0.9856
3178,en,0.9855
40373,en,0.9778
3298,en,0.9923
47803,en,0.9655
46658,en,0.9876
15468,en,0.9755
25946,en,0.9798
10636,en,0.9911
493,en,0.9865
11557,en,0.9903
22958,en,0.9828
9466,en,0.9864
35902,en,0.992
2772,en,0.9876
29849,en,0.9819
52057,en,0.9766
56945,en,0.9924
16900,en,0.9832
1343,en,0.9881
48780,en,0.9861
59605,en,0.9784
28081,en,0.9832
8810,en,0.9743
46852,en,0.9814
29283,en,0.9781
58057,en,0.9837
31831,en,0.9757
17705,en,0.9868
42669,en,0.9874
34559,en,0.9903
26489,en,0.9934
17587,en,0.9537
345,en,0.9831
1714,en,0.9869
41717,en,0.9875
38458,en,0.97
39514,en,0.9807
12313,en,0.9837
37800,en,0.9932
11736,en,0.9907
32916,en,0.9886
37104,en,0.9823
16305,en,0.9885
3534,en,0.9863
50101,en,0.9915
1642,en,0.987
50334,en,0.9855
1473,en,0.9771
8620,en,0.9758
37611,en,0.992
30383,en,0.9871
37562,en,0.9879
22276,en,0.9923
24241,en,0.9901
29302,en,0.9914
38596,en,0.9881
20187,en,0.9853
47287,en,0.9876
20479,en,0.9856
3184,en,0.9771
13946,en,0.9797
53795,en,0.9868
44361,en,0.9826
5688,en,0.9865
30165,en,0.9928
35872,en,0.983
1259,en,0.9872
28923,en,0.9832
36570,en,0.9891
35494,en,0.9907
22522,en,0.9896
53431,en,0.9915
19954,en,0.9874
53506,en,0.9682
27507,en,0.9894
37254,en,0.988
35597,en,0.984
19598,en,0.9839
18944,en,0.9848
14728,en,0.9894
43044,en,0.9912
18525,en,0.9903
10945,en,0.9678
37529,en,0.991
56922,en,0.9864
