id,detected_lang,score
22939,fr,0.9925
25557,fr,0.9926
30828,fr,0.9934
32036,fr,0.9928
21478,fr,0.9927
32485,fr,0.9915
22955,fr,0.9934
25644,fr,0.9913
23015,fr,0.9925
31261,fr,0.9916
23194,fr,0.9942
29712,fr,0.9927
29615,fr,0.991
21067,fr,0.9932
21644,fr,0.9927
29922,fr,0.9934
26587,fr,0.9934
21493,fr,0.9923
22492,fr,0.9933
29095,fr,0.993
24447,fr,0.9926
23749,fr,0.9919
23326,fr,0.9933
29362,fr,0.9927
32466,fr,0.9912
30048,fr,0.992
29085,fr,0.9937
26865,fr,0.9932
30251,fr,0.9935
26183,fr,0.9914
25808,fr,0.9916
30747,fr,0.9938
25430,fr,0.9933
28333,fr,0.9921
30537,fr,0.9933
31080,fr,0.9914
31736,fr,0.9922
23275,fr,0.9936
28823,fr,0.9932
30907,fr,0.9934
22010,fr,0.9918
25692,fr,0.9919
32379,fr,0.9913
25573,fr,0.9929
27801,fr,0.9917
27744,fr,0.9921
28019,fr,0.9932
23709,fr,0.9935
25593,fr,0.9939
23682,fr,0.9938
21189,fr,0.9932
23588,fr,0.9934
27700,fr,0.9922
25397,fr,0.9884
32007,fr,0.9936
31243,fr,0.9926
31585,fr,0.9929
24068,fr,0.994
24429,fr,0.9934
29371,fr,0.9936
22603,fr,0.9927
26850,fr,0.9925
24209,fr,0.993
30945,fr,0.9932
32348,fr,0.9897
31105,fr,0.9938
21469,fr,0.9923
22172,fr,0.9928
23029,fr,0.9936
30991,fr,0.9936
28036,fr,0.9913
24115,fr,0.9918
29950,fr,0.9938
28575,fr,0.9932
30683,fr,0.9926
29787,fr,0.9928
23621,fr,0.9938
26715,fr,0.9941
26194,fr,0.9919
28330,fr,0.9933
31300,fr,0.9923
30724,fr,0.9933
23086,fr,0.9933
25112,fr,0.9939
24506,fr,0.9934
29373,fr,0.9937
24464,fr,0.9913
22766,fr,0.9934
27122,fr,0.9915
26126,fr,0.9941
25870,fr,0.9911
29598,fr,0.9916
23183,fr,0.9931
27307,fr,0.9933
26950,fr,0.9929
22087,fr,0.9912
26908,fr,0.9924
28058,fr,0.9934
24674,fr,0.9935
21017,fr,0.9905
25705,fr,0.9919
28079,fr,0.9937
25089,fr,0.992
26531,fr,0.9928
21560,fr,0.9927
23463,fr,0.9929
29021,fr,0.9935
26369,fr,0.9934
26849,fr,0.9928
27475,fr,0.9924
26097,fr,0.9923
27292,fr,0.9919
25836,fr,0.9934
31524,fr,0.9932
26776,fr,0.9938
24905,fr,0.9932
25101,fr,0.9942
31805,fr,0.9921
27405,fr,0.993
26019,fr,0.9938
22078,fr,0.9931
23693,fr,0.9932
31979,fr,0.9935
27681,fr,0.9929
29106,fr,0.9933
32105,fr,0.9931
29332,fr,0.993
21894,fr,0.9917
28951,fr,0.9924
25268,fr,0.9926
22222,fr,0.9932
24893,fr,0.9913
22741,fr,0.9935
28886,fr,0.9924
31104,fr,0.9938
28846,fr,0.9917
31438,fr,0.9918
26230,fr,0.993
31284,fr,0.9919
22024,fr,0.9924
22334,fr,0.9915
32253,fr,0.9931
25139,fr,0.9933
27352,fr,0.992
25508,fr,0.9941
28953,fr,0.9928
27570,fr,0.9917
32816,fr,0.9935
23773,fr,0.9922
21099,fr,0.9933
22419,fr,0.9922
21191,fr,0.9932
32667,fr,0.9938
30806,fr,0.994
30798,fr,0.9933
26882,fr,0.9935
23825,fr,0.9932
29402,fr,0.9936
32313,fr,0.9927
25628,fr,0.9945
27094,fr,0.9929
26474,fr,0.9931
31441,fr,0.9936
24956,fr,0.9918
22873,fr,0.9936
28817,fr,0.9913
26716,fr,0.9931
23484,fr,0.9921
29406,fr,0.9936
22511,fr,0.9922
26236,fr,0.9936
26541,fr,0.9932
31575,fr,0.9914
21377,fr,0.9912
23782,fr,0.993
27334,fr,0.9897
25745,fr,0.9916
31184,fr,0.9919
29496,fr,0.9929
27063,fr,0.9933
29764,fr,0.9932
23960,fr,0.9937
28746,fr,0.9795
29995,fr,0.9932
20995,fr,0.9922
28525,fr,0.9926
25270,fr,0.9932
30826,fr,0.9935
27287,fr,0.9931
29801,fr,0.9928
24866,fr,0.9913
30649,fr,0.9917
22369,fr,0.9936
29114,fr,0.993
21525,fr,0.9927
30095,fr,0.9931
24108,fr,0.9916
27959,fr,0.9924
22692,fr,0.9935
32461,fr,0.9931
28552,fr,0.9913
26618,fr,0.9905
23572,fr,0.9933
31703,fr,0.993
27167,fr,0.9915
30706,fr,0.9931
32203,fr,0.993
27309,fr,0.9916
24377,fr,0.993
29208,fr,0.9927
32854,en,0.974
23727,fr,0.9908
20860,fr,0.9929
27245,fr,0.9912
24165,fr,0.9922
26363,fr,0.9937
21696,fr,0.9908
28193,fr,0.9926
21981,fr,0.992
25530,fr,0.9932
31680,fr,0.9927
24509,fr,0.9934
22043,fr,0.9916
23368,fr,0.9924
22068,fr,0.993
22606,fr,0.9921
21148,fr,0.9924
32801,fr,0.9929
25308,fr,0.993
32125,fr,0.992
22199,fr,0.9907
30796,fr,0.9932
21268,fr,0.9925
25018,fr,0.9909
30814,fr,0.994
30276,fr,0.993
23301,fr,0.9936
22412,fr,0.9933
31806,fr,0.9933
25059,fr,0.992
29195,fr,0.9906
31086,fr,0.9936
28307,fr,0.9936
25035,fr,0.9904
25617,fr,0.9933
29339,fr,0.9926
25982,fr,0.9932
30663,fr,0.9935
23538,fr,0.9927
21965,fr,0.993
28421,fr,0.9936
32661,fr,0.993
21325,fr,0.9937
21573,fr,0.9931
28368,fr,0.993
29914,fr,0.9941
28263,fr,0.9923
26297,fr,0.9932
27709,fr,0.9926
32151,fr,0.994
32631,fr,0.9929
24442,fr,0.9929
31256,fr,0.9897
32081,fr,0.9922
27458,fr,0.9934
24628,fr,0.9934
21879,fr,0.9934
28177,fr,0.9931
29053,fr,0.992
29991,fr,0.9938
26672,fr,0.9914
26041,fr,0.9931
28816,fr,0.9921
27117,fr,0.9931
28120,fr,0.9939
21730,fr,0.9927
25802,fr,0.9913
32380,fr,0.9918
28720,fr,0.9937
27543,fr,0.9933
27739,fr,0.993
30485,fr,0.9914
32687,fr,0.9911
22889,fr,0.9933
25182,fr,0.9934
32113,fr,0.9935
31273,fr,0.9932
23769,fr,0.9931
29367,fr,0.9928
32440,fr,0.9923
29703,fr,0.9935
30006,fr,0.9932
29169,fr,0.9932
22890,fr,0.9915
26129,fr,0.994
24155,fr,0.9931
32255,fr,0.9925
25580,fr,0.9926
24196,fr,0.9938
28420,fr,0.995
24980,fr,0.9927
23894,fr,0.9931
28832,fr,0.9936
27639,fr,0.9935
26478,fr,0.9909
29593,fr,0.9905
23610,fr,0.9918
23172,fr,0.9933
29461,fr,0.9931
26885,fr,0.992
23912,fr,0.9927
31769,fr,0.9937
28743,fr,0.9936
32745,fr,0.9944
28063,fr,0.994
30462,fr,0.9911
31985,fr,0.9926
28155,fr,0.9919
29979,fr,0.9923
21680,fr,0.9916
25775,fr,0.9931
22847,fr,0.9907
22206,fr,0.993
28370,fr,0.9931
26812,fr,0.9935
28920,fr,0.9913
28844,fr,0.9924
22112,fr,0.9928
32114,fr,0.9937
29225,fr,0.9925
21869,fr,0.9934
30242,fr,0.992
32293,fr,0.9932
24741,fr,0.9912
31611,fr,0.991
30040,fr,0.9937
30903,fr,0.9938
25121,fr,0.9917
30854,fr,0.9936
21375,fr,0.9927
25850,fr,0.9926
31838,fr,0.9931
31602,fr,0.9922
22322,fr,0.993
28373,fr,0.9933
23375,fr,0.9942
25103,fr,0.9922
21954,fr,0.9932
22089,fr,0.9915
31620,fr,0.9932
24839,fr,0.9931
29176,fr,0.9925
28270,fr,0.993
26983,fr,0.9929
28652,fr,0.9926
30426,fr,0.9925
25244,fr,0.9934
20992,fr,0.9899
28148,fr,0.9933
28127,fr,0.9913
20974,fr,0.991
26570,fr,0.9935
30813,fr,0.9935
32162,fr,0.9919
26808,fr,0.9936
21895,fr,0.9927
27499,fr,0.9922
26036,fr,0.9926
29908,fr,0.9915
27982,fr,0.9928
26926,fr,0.9932
23360,fr,0.9935
29659,fr,0.9922
21463,fr,0.9932
24466,fr,0.992
27210,fr,0.9928
24895,fr,0.9938
24359,fr,0.9943
31786,fr,0.9926
22968,fr,0.9915
26046,fr,0.9904
28992,fr,0.9932
26859,fr,0.9931
26169,fr,0.9941
29837,fr,0.9939
24844,fr,0.9929
23792,fr,0.9927
24306,fr,0.9918
23515,fr,0.9932
28711,fr,0.9934
21604,fr,0.9928
20847,fr,0.9925
27169,fr,0.9927
22755,fr,0.9934
22009,fr,0.9921
26043,fr,0.9929
26115,fr,0.9911
25924,fr,0.9933
29301,fr,0.9938
25180,fr,0.9933
22235,fr,0.9932
28240,fr,0.9925
29603,fr,0.9918
22384,fr,0.9922
21019,fr,0.9919
28868,fr,0.9919
29672,fr,0.9932
22437,fr,0.9924
29678,fr,0.9941
30028,fr,0.9935
21192,fr,0.9931
24563,fr,0.9932
22028,fr,0.9917
23920,fr,0.9924
29289,fr,0.9944
23462,fr,0.9926
21799,fr,0.9927
32430,fr,0.9931
29338,fr,0.9916
28948,fr,0.992
32627,fr,0.9932
26121,fr,0.9936
26959,fr,0.9935
21277,fr,0.9932
24569,fr,0.994
25801,fr,0.9922
25650,fr,0.9937
23606,fr,0.9935
32792,fr,0.9932
30655,fr,0.9935
32556,fr,0.9935
22904,fr,0.9931
31037,fr,0.9933
29705,fr,0.9899
21750,fr,0.9924
28537,fr,0.9924
31596,fr,0.9915
29736,fr,0.9909
28086,fr,0.9933
29892,fr,0.9932
23482,fr,0.9935
24766,fr,0.9927
27517,fr,0.9929
32732,fr,0.9914
22410,fr,0.9917
28651,fr,0.992
24926,fr,0.9936
30549,fr,0.9923
25979,fr,0.9922
28616,fr,0.9915
22450,fr,0.9924
24047,fr,0.9926
24742,fr,0.9913
25660,fr,0.994
25818,fr,0.992
31455,fr,0.9921
26842,fr,0.9925
26277,fr,0.9929
25514,fr,0.9926
30563,fr,0.992
29966,fr,0.9921
24272,fr,0.9935
27653,fr,0.9939
23448,fr,0.9917
21980,fr,0.9931
28094,fr,0.9927
27168,fr,0.9925
26377,fr,0.993
28600,fr,0.9932
24253,fr,0.9935
22287,fr,0.9927
28266,fr,0.9924
27713,fr,0.9924
31971,fr,0.99
25495,fr,0.9924
31380,fr,0.9923
32866,en,0.9871
31152,fr,0.9931
26742,fr,0.9921
31207,fr,0.9929
27105,fr,0.9915
31650,fr,0.9937
27668,fr,0.9938
21065,fr,0.9932
26367,fr,0.9927
21796,fr,0.9926
29854,fr,0.9925
28125,fr,0.9912
24765,fr,0.9927
29587,fr,0.9922
23821,fr,0.9925
21070,fr,0.9936
24584,fr,0.993
28458,fr,0.993
23909,fr,0.9921
30656,fr,0.9932
27300,fr,0.9906
30333,fr,0.9935
28747,fr,0.9921
22978,fr,0.9944
22265,fr,0.991
26212,fr,0.994
27899,fr,0.9931
30883,fr,0.9932
27036,fr,0.9913
23631,fr,0.9903
32467,fr,0.9906
22496,fr,0.9923
29780,fr,0.9934
26727,fr,0.9933
25951,fr,0.9938
23221,fr,0.9934
24035,fr,0.9939
24983,fr,0.9923
21633,fr,0.9913
28800,fr,0.9923
27821,fr,0.9933
24360,fr,0.9936
31862,fr,0.9924
26898,fr,0.9929
22815,fr,0.9926
23860,fr,0.9917
30065,fr,0.9923
32070,fr,0.9938
28131,fr,0.9907
30373,fr,0.9928
26125,fr,0.9916
23672,fr,0.9934
22823,fr,0.9917
22516,fr,0.9925
29123,fr,0.9935
29534,fr,0.9932
29988,fr,0.994
30731,fr,0.9926
28284,fr,0.9923
29654,fr,0.9928
28097,fr,0.9933
23022,fr,0.9929
21862,fr,0.9934
31318,fr,0.9926
32306,fr,0.9927
26679,fr,0.9922
25302,fr,0.9927
25475,fr,0.9918
25936,fr,0.9942
28648,fr,0.9916
23286,fr,0.9938
32784,fr,0.993
24296,fr,0.9933
28341,fr,0.9927
24410,fr,0.9938
22482,fr,0.9933
23388,fr,0.9934
27497,fr,0.9908
31865,fr,0.9943
31134,fr,0.9926
23955,fr,0.9933
22303,fr,0.992
30039,fr,0.9938
23890,fr,0.9928
31290,fr,0.9928
32677,fr,0.9922
21140,fr,0.9923
29282,fr,0.9934
27262,fr,0.9931
27305,fr,0.9936
26135,fr,0.9948
26548,fr,0.9935
27806,fr,0.9935
32548,fr,0.9916
24615,fr,0.9935
27294,fr,0.9915
25331,fr,0.9939
24039,fr,0.9927
25956,fr,0.9921
21542,fr,0.9931
25662,fr,0.9933
27172,fr,0.992
25659,fr,0.9891
24049,fr,0.9926
29685,fr,0.994
29135,fr,0.993
30159,fr,0.9931
22445,fr,0.9927
27212,fr,0.9917
27539,fr,0.9925
21630,fr,0.9923
25589,fr,0.9933
30274,fr,0.9826
31747,fr,0.9924
24183,fr,0.9923
30380,fr,0.9925
21682,fr,0.9929
24963,fr,0.9925
32489,fr,0.9935
23085,fr,0.9921
32264,fr,0.9908
22804,fr,0.9934
31383,fr,0.9934
27462,fr,0.9927
28505,fr,0.9928
30111,fr,0.9926
31322,fr,0.9922
21674,fr,0.9932
27667,fr,0.9922
20945,fr,0.9935
21902,fr,0.9938
22284,fr,0.9935
26796,fr,0.9936
20885,fr,0.9933
30429,fr,0.9913
32442,fr,0.9904
29150,fr,0.9925
23848,fr,0.9925
23737,fr,0.9912
24816,fr,0.993
21873,fr,0.9923
31794,fr,0.9929
27680,fr,0.9932
26928,fr,0.993
26191,fr,0.9921
30627,fr,0.9926
23364,fr,0.9931
29491,fr,0.9935
23495,fr,0.993
32694,fr,0.9924
20989,fr,0.9932
28894,fr,0.992
21705,fr,0.9928
27676,fr,0.992
24756,fr,0.9924
29101,fr,0.9925
29835,fr,0.9913
30055,fr,0.9927
27618,fr,0.9922
27535,fr,0.9944
24629,fr,0.9933
28413,fr,0.993
21910,fr,0.9924
27729,fr,0.9927
30588,fr,0.9919
25567,fr,0.9919
28877,fr,0.992
31107,fr,0.9932
24706,fr,0.9915
24168,fr,0.9937
23777,fr,0.9918
25574,fr,0.994
24819,fr,0.9923
29418,fr,0.9922
27413,fr,0.9923
30199,fr,0.9936
27454,fr,0.9922
30146,fr,0.9933
21135,fr,0.9922
31551,fr,0.9929
29084,fr,0.993
21565,fr,0.9922
27976,fr,0.9933
28782,fr,0.9911
32526,fr,0.992
29706,fr,0.9933
31158,fr,0.9937
30624,fr,0.9923
22395,fr,0.9916
28126,fr,0.9908
32608,fr,0.9934
31610,fr,0.993
29650,fr,0.991
23426,fr,0.9916
30906,fr,0.9943
25126,fr,0.9931
27119,fr,0.9931
32317,fr,0.9918
30364,fr,0.9929
23862,fr,0.9927
30212,fr,0.993
30875,fr,0.9939
25834,fr,0.9917
24662,fr,0.9935
28791,fr,0.9918
25477,fr,0.993
31369,fr,0.9931
32215,fr,0.9917
21270,fr,0.9932
32435,fr,0.9929
25052,fr,0.9923
24330,fr,0.9927
32343,fr,0.9928
29360,fr,0.9927
25338,fr,0.9933
29841,fr,0.9935
29639,fr,0.9933
31739,fr,0.9934
23147,fr,0.994
26887,fr,0.9934
32795,fr,0.9929
22857,fr,0.993
31751,fr,0.9933
21368,fr,0.9927
23011,fr,0.9932
23506,fr,0.9923
28742,fr,0.9935
24494,fr,0.9926
27733,fr,0.9924
22426,fr,0.9922
27963,fr,0.992
32288,fr,0.9922
30053,fr,0.9928
23134,fr,0.9922
30257,fr,0.9932
28970,fr,0.9926
29869,fr,0.9933
29256,fr,0.9928
25470,fr,0.9931
32257,fr,0.9922
26962,fr,0.9914
32530,fr,0.993
22982,fr,0.9927
27066,fr,0.9931
26945,fr,0.9924
23342,fr,0.9922
22401,fr,0.9929
25116,fr,0.9916
21752,fr,0.992
32361,fr,0.9882
27232,fr,0.9917
25486,fr,0.9926
23093,fr,0.9935
26981,fr,0.9926
28775,fr,0.9933
31666,fr,0.9935
29346,fr,0.9927
26217,fr,0.9938
22188,fr,0.9913
25887,fr,0.9937
29669,fr,0.994
32267,fr,0.9936
31897,fr,0.9926
28168,fr,0.9935
23917,fr,0.9925
29370,fr,0.9929
31494,fr,0.9935
24601,fr,0.9935
32368,fr,0.9928
20946,fr,0.9929
29767,fr,0.9933
27236,fr,0.9919
28850,fr,0.9922
21551,fr,0.9923
27012,fr,0.9922
27647,fr,0.9932
23957,fr,0.9935
27648,fr,0.9929
24459,fr,0.9933
25827,fr,0.9935
24885,fr,0.9926
26151,fr,0.9942
30255,fr,0.9934
30261,fr,0.9919
22753,fr,0.9952
26695,fr,0.9931
23238,fr,0.993
27020,fr,0.9926
31291,fr,0.993
28864,fr,0.9922
29510,fr,0.9911
26872,fr,0.992
29992,fr,0.9933
27940,fr,0.9904
30508,fr,0.992
29181,fr,0.9933
24218,fr,0.9921
23599,fr,0.9931
22841,fr,0.9922
22197,fr,0.9926
31310,fr,0.9931
25824,fr,0.9926
32552,fr,0.9913
23453,fr,0.9934
22045,fr,0.9928
25401,fr,0.9922
23595,fr,0.9939
27339,fr,0.9928
31859,fr,0.9942
22269,fr,0.993
25658,fr,0.9926
24834,fr,0.9917
20948,fr,0.9929
23490,fr,0.9927
31023,fr,0.9938
26500,fr,0.9935
26788,fr,0.9923
24805,fr,0.9928
23807,fr,0.9933
21428,fr,0.9919
32453,fr,0.992
31167,fr,0.9926
22997,fr,0.9907
22903,fr,0.9923
23763,fr,0.993
29789,fr,0.9937
29465,fr,0.9908
31827,fr,0.9937
26884,fr,0.9925
32739,fr,0.9924
20880,fr,0.9926
23243,fr,0.9941
23124,fr,0.99
21348,fr,0.991
29408,fr,0.9935
31982,fr,0.9919
23640,fr,0.9932
26879,fr,0.9925
29936,fr,0.9925
28940,fr,0.9922
24514,fr,0.9945
25721,fr,0.9918
29322,fr,0.9933
21146,fr,0.9927
32470,fr,0.9912
25880,fr,0.9914
28557,fr,0.9917
23175,fr,0.9935
23895,fr,0.9927
24794,fr,0.9926
30075,fr,0.9939
26247,fr,0.992
27159,fr,0.9935
24045,fr,0.9925
22834,fr,0.9906
23002,fr,0.992
30713,fr,0.9933
25694,fr,0.9927
25158,fr,0.9906
23082,fr,0.9941
30197,fr,0.9921
21701,fr,0.992
24965,fr,0.9931
27233,fr,0.9932
22236,fr,0.9928
32247,fr,0.9902
32202,fr,0.9922
22217,fr,0.9918
27989,fr,0.9929
29840,fr,0.9932
27732,fr,0.992
32207,fr,0.9927
32278,fr,0.9932
31678,fr,0.9938
22370,fr,0.9937
23907,fr,0.993
32507,fr,0.9912
24254,fr,0.9924
20861,fr,0.9925
27078,fr,0.994
25740,fr,0.9925
21771,fr,0.9932
24025,fr,0.9927
23550,fr,0.9928
