id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
18621,26,0,"[9, 38, 5, 36, 6, 14, 19, 11, 15, 11, 19, 9, 16, 5, 4, 11, 9, 5, 18, 5, 10, 4, 8, 9, 2, 6]",[]
13101,16,2,"[25, 12, 1, 9, 42, 1, 2, 1, 13, 36, 7, 8, 9, 40, 3, 6]","[7, 4]"
14497,21,0,"[8, 7, 43, 33, 4, 8, 6, 4, 3, 2, 4, 3, 2, 3, 1, 1, 10, 6, 29, 49, 3]",[]
12692,2,0,"[1, 74]",[]
16528,29,0,"[23, 4, 12, 5, 13, 9, 6, 4, 12, 17, 12, 8, 7, 3, 5, 16, 10, 3, 3, 11, 12, 17, 12, 8, 7, 3, 5, 16, 10]",[]
10544,11,0,"[21, 4, 31, 3, 7, 10, 5, 7, 7, 12, 90]",[]
9593,10,0,"[6, 61, 6, 26, 13, 22, 44, 4, 3, 9]",[]
12708,2,0,"[1, 45]",[]
15987,1,0,[318],[]
11294,7,3,"[22, 6, 8, 6, 11, 4, 8]","[4, 3, 3]"
10877,13,2,"[18, 2, 6, 22, 3, 17, 5, 56, 26, 53, 69, 24, 5]","[4, 3]"
18484,16,0,"[23, 1, 14, 31, 23, 28, 1, 2, 1, 45, 23, 17, 5, 40, 3, 6]",[]
12452,11,1,"[16, 8, 25, 3, 5, 10, 9, 29, 19, 12, 99]",[2]
9964,2,0,"[11, 20]",[]
9228,20,0,"[7, 3, 25, 10, 7, 10, 15, 9, 10, 9, 10, 16, 20, 9, 5, 19, 4, 5, 8, 8]",[]
14930,12,1,"[13, 5, 22, 11, 12, 33, 21, 33, 11, 11, 3, 98]",[3]
10746,18,0,"[23, 37, 8, 10, 22, 10, 26, 6, 16, 6, 14, 14, 17, 7, 109, 9, 8, 8]",[]
16384,16,0,"[45, 31, 10, 4, 14, 32, 25, 44, 14, 27, 5, 88, 21, 6, 31, 85]",[]
11700,8,0,"[42, 9, 14, 8, 6, 24, 14, 16]",[]
13563,5,0,"[56, 1, 41, 2, 73]",[]
18795,16,2,"[42, 17, 7, 16, 18, 17, 3, 58, 6, 22, 26, 15, 9, 13, 6, 57]","[7, 3]"
20192,15,0,"[12, 23, 42, 21, 34, 24, 57, 24, 19, 28, 47, 29, 5, 6, 6]",[]
18566,1,0,[195],[]
17451,7,2,"[11, 8, 14, 6, 15, 6, 11]","[3, 3]"
11125,7,1,"[8, 16, 32, 3, 27, 16, 29]",[5]
19597,7,2,"[38, 1, 4, 178, 2, 82, 40]","[10, 9]"
10436,7,1,"[16, 10, 21, 11, 6, 22, 33]",[4]
10656,20,0,"[46, 45, 15, 13, 13, 11, 18, 10, 23, 25, 12, 8, 7, 8, 58, 20, 3, 5, 6, 9]",[]
16512,16,2,"[21, 13, 14, 4, 1, 27, 32, 1, 2, 1, 3, 53, 21, 40, 3, 2]","[4, 5]"
13789,18,0,"[18, 7, 15, 3, 14, 13, 17, 13, 3, 3, 10, 14, 30, 5, 62, 7, 3, 12]",[]
12524,16,0,"[22, 22, 3, 8, 10, 5, 21, 6, 5, 3, 8, 7, 5, 9, 3, 5]",[]
12398,13,0,"[2, 62, 22, 41, 1, 20, 36, 1, 39, 2, 10, 15, 48]",[]
16805,17,0,"[4, 72, 3, 10, 7, 8, 7, 5, 2, 8, 5, 11, 9, 11, 6, 6, 9]",[]
18014,1,0,[16],[]
15300,23,0,"[17, 54, 3, 22, 5, 31, 12, 8, 11, 15, 15, 9, 4, 5, 7, 5, 15, 4, 24, 8, 16, 10, 41]",[]
11660,17,0,"[17, 10, 50, 3, 17, 8, 5, 15, 5, 11, 6, 7, 13, 85, 7, 5, 8]",[]
12871,5,0,"[145, 72, 12, 54, 122]",[]
19375,13,0,"[53, 6, 21, 5, 9, 4, 18, 23, 6, 11, 12, 7, 10]",[]
12466,17,0,"[17, 14, 2, 7, 5, 5, 16, 8, 3, 3, 8, 7, 5, 9, 3, 3, 5]",[]
12059,14,0,"[51, 4, 24, 55, 25, 4, 5, 9, 2, 25, 4, 5, 9, 85]",[]
16504,17,0,"[37, 9, 29, 13, 21, 16, 12, 19, 28, 17, 45, 89, 20, 3, 5, 3, 5]",[]
19886,26,0,"[26, 14, 20, 13, 10, 22, 16, 5, 3, 11, 11, 13, 14, 4, 6, 28, 13, 32, 47, 5, 5, 9, 9, 5, 8, 5]",[]
16284,27,0,"[2, 1, 24, 25, 1, 32, 1, 1, 16, 12, 24, 27, 24, 1, 20, 2, 1, 6, 3, 3, 8, 7, 3, 8, 11, 4, 8]",[]
15513,18,3,"[2, 45, 10, 1, 3, 1, 5, 44, 5, 60, 3, 41, 3, 4, 2, 4, 28, 47]","[4, 9, 8]"
17770,1,0,[181],[]
13819,11,2,"[34, 10, 1, 13, 11, 3, 12, 13, 6, 7, 50]","[3, 3]"
9677,19,0,"[43, 9, 6, 6, 5, 4, 4, 3, 6, 8, 12, 11, 7, 11, 69, 24, 4, 7, 12]",[]
13823,15,0,"[36, 21, 8, 5, 5, 3, 8, 9, 2, 2, 2, 23, 29, 6, 42]",[]
16703,15,0,"[22, 2, 10, 2, 3, 6, 25, 14, 14, 17, 69, 24, 7, 5, 12]",[]
17466,9,1,"[27, 13, 3, 5, 6, 8, 10, 21, 12]",[2]
16919,14,0,"[27, 9, 7, 12, 28, 12, 6, 31, 15, 33, 6, 5, 4, 8]",[]
11818,42,0,"[62, 1, 111, 1, 13, 9, 11, 10, 4, 12, 10, 11, 11, 10, 12, 10, 12, 2, 8, 24, 14, 7, 18, 5, 3, 36, 10, 26, 46, 25, 16, 6, 9, 9, 9, 8, 7, 6, 5, 9, 3, 8]",[]
17232,27,1,"[30, 38, 110, 42, 44, 20, 13, 15, 27, 3, 20, 25, 7, 49, 5, 21, 19, 8, 15, 4, 15, 26, 2, 3, 29, 20, 27]",[3]
16856,24,1,"[2, 14, 15, 2, 30, 4, 3, 3, 2, 25, 10, 5, 15, 8, 6, 5, 6, 10, 9, 2, 6, 4, 6, 9]",[5]
9443,18,0,"[41, 9, 6, 10, 76, 8, 7, 18, 16, 13, 5, 9, 6, 100, 21, 6, 31, 84]",[]
20027,17,0,"[19, 5, 16, 18, 8, 4, 10, 2, 8, 13, 9, 10, 15, 29, 15, 5, 5]",[]
18348,7,0,"[21, 1, 21, 11, 7, 7, 5]",[]
19369,13,2,"[2, 40, 84, 40, 25, 14, 5, 1, 68, 5, 88, 1, 73]","[5, 7]"
15373,26,0,"[14, 5, 5, 1, 4, 7, 4, 1, 7, 4, 9, 3, 6, 6, 10, 16, 15, 111, 6, 9, 6, 5, 8, 3, 3, 5]",[]
9640,20,0,"[9, 6, 7, 13, 11, 8, 7, 14, 13, 5, 3, 3, 6, 9, 5, 8, 3, 9, 3, 5]",[]
9909,22,0,"[17, 5, 17, 20, 24, 3, 20, 24, 5, 13, 7, 16, 69, 24, 4, 3, 8, 7, 6, 5, 15, 3]",[]
8901,7,3,"[17, 2, 12, 3, 7, 2, 9]","[4, 3, 2]"
15485,12,3,"[2, 26, 26, 1, 2, 14, 7, 25, 1, 60, 1, 10]","[3, 8, 3]"
9497,7,3,"[18, 3, 13, 3, 10, 2, 5]","[3, 4, 2]"
19777,29,0,"[3, 2, 5, 25, 13, 13, 20, 23, 7, 10, 11, 25, 7, 9, 4, 8, 2, 28, 9, 4, 4, 9, 48, 6, 32, 21, 75, 36, 124]",[]
13689,22,0,"[6, 26, 4, 14, 17, 14, 7, 8, 7, 8, 9, 10, 18, 6, 29, 9, 22, 69, 24, 3, 5, 9]",[]
12284,7,0,"[31, 36, 7, 15, 3, 23, 34]",[]
18650,10,0,"[16, 23, 3, 16, 23, 9, 19, 6, 5, 11]",[]
9054,19,0,"[18, 44, 6, 10, 26, 24, 15, 13, 27, 27, 8, 12, 25, 6, 4, 2, 6, 45, 19]",[]
11580,14,0,"[41, 37, 3, 12, 4, 8, 4, 2, 8, 7, 28, 9, 6, 11]",[]
10096,7,2,"[82, 1, 123, 1, 38, 3, 93]","[10, 3]"
17884,1,0,[240],[]
10281,20,0,"[19, 2, 19, 1, 4, 12, 8, 7, 18, 7, 4, 3, 8, 7, 6, 5, 8, 3, 3, 5]",[]
15624,21,0,"[34, 7, 11, 10, 15, 5, 6, 4, 4, 5, 19, 4, 18, 4, 9, 3, 3, 8, 3, 9, 8]",[]
17736,1,0,[328],[]
17630,10,1,"[20, 8, 2, 14, 2, 10, 14, 8, 6, 66]",[3]
19314,6,1,"[24, 39, 2, 15, 2, 12]",[4]
19518,8,2,"[40, 86, 42, 25, 14, 31, 84, 41]","[6, 5]"
16075,17,3,"[2, 30, 40, 19, 1, 31, 22, 25, 1, 4, 20, 4, 24, 2, 15, 10, 9]","[5, 4, 3]"
12281,34,0,"[8, 21, 26, 27, 60, 8, 9, 41, 75, 8, 18, 2, 22, 22, 27, 21, 14, 8, 8, 22, 7, 24, 8, 6, 35, 5, 10, 9, 19, 7, 21, 8, 19, 16]",[]
18058,13,0,"[24, 19, 36, 7, 21, 2, 4, 3, 2, 2, 5, 8, 28]",[]
19929,18,0,"[17, 4, 1, 6, 9, 10, 1, 2, 1, 5, 14, 21, 10, 18, 10, 40, 3, 2]",[]
17205,8,3,"[21, 7, 26, 10, 8, 2, 10, 41]","[3, 2, 3]"
11271,7,3,"[19, 12, 14, 2, 8, 3, 26]","[3, 2, 3]"
18719,1,0,[190],[]
12542,22,0,"[19, 6, 5, 5, 10, 3, 4, 5, 14, 5, 23, 13, 7, 8, 8, 7, 5, 9, 3, 8, 3, 5]",[]
15413,1,0,[224],[]
18305,15,2,"[39, 13, 24, 63, 285, 10, 55, 21, 10, 3, 7, 7, 24, 22, 16]","[10, 4]"
14207,12,2,"[33, 1, 7, 12, 1, 2, 1, 10, 26, 40, 3, 6]","[2, 4]"
9705,7,0,"[12, 39, 11, 11, 4, 5, 9]",[]
15801,18,2,"[2, 14, 5, 1, 8, 22, 1, 14, 39, 2, 16, 9, 15, 6, 25, 22, 17, 2]","[2, 5]"
18060,10,3,"[14, 3, 9, 40, 55, 2, 42, 49, 3, 1]","[6, 7, 6]"
13208,9,1,"[20, 2, 2, 36, 12, 7, 5, 26, 27]",[5]
12278,14,0,"[41, 37, 3, 12, 4, 8, 4, 2, 8, 7, 28, 9, 6, 11]",[]
10598,10,2,"[26, 46, 5, 31, 2, 125, 6, 6, 21, 99]","[4, 6]"
9553,27,0,"[13, 5, 8, 28, 9, 2, 10, 12, 4, 3, 8, 8, 17, 16, 74, 24, 4, 3, 9, 9, 6, 5, 8, 3, 8, 3, 5]",[]
10050,7,3,"[21, 2, 19, 2, 11, 2, 13]","[4, 3, 2]"
15234,25,0,"[20, 56, 2, 6, 10, 8, 11, 4, 10, 10, 9, 16, 10, 3, 4, 4, 10, 1, 5, 5, 5, 4, 51, 34, 26]",[]
9657,18,0,"[20, 10, 7, 10, 7, 7, 7, 5, 10, 18, 14, 5, 44, 56, 11, 22, 34, 1]",[]
19869,21,2,"[6, 29, 1, 52, 23, 135, 3, 44, 39, 10, 10, 8, 10, 6, 6, 5, 22, 9, 23, 7, 124]","[7, 3]"
18276,15,0,"[9, 17, 3, 11, 6, 8, 4, 3, 8, 7, 10, 13, 7, 8, 8]",[]
12236,13,3,"[13, 20, 24, 17, 1, 28, 1, 14, 1, 17, 17, 1, 48]","[3, 3, 2]"
10630,16,0,"[30, 2, 12, 12, 2, 6, 6, 7, 1, 8, 8, 4, 62, 5, 3, 12]",[]
13264,8,1,"[22, 22, 3, 22, 18, 5, 18, 4]",[3]
12402,30,0,"[101, 15, 107, 11, 29, 15, 8, 8, 8, 8, 9, 2, 9, 12, 27, 15, 5, 6, 7, 4, 15, 6, 2, 33, 40, 36, 1, 1, 1, 1]",[]
12833,18,0,"[19, 13, 6, 26, 21, 20, 29, 6, 9, 17, 18, 3, 5, 26, 13, 24, 22, 16]",[]
14551,7,2,"[13, 19, 2, 17, 1, 7, 41]","[3, 4]"
9456,7,2,"[16, 15, 5, 2, 7, 2, 9]","[2, 2]"
13238,7,1,"[16, 17, 16, 16, 28, 6, 41]",[2]
11997,8,1,"[30, 25, 5, 22, 9, 7, 20, 10]",[4]
20341,1,0,[494],[]
12446,9,0,"[26, 27, 3, 6, 6, 21, 5, 22, 99]",[]
20234,11,2,"[1, 19, 48, 6, 180, 10, 3, 48, 6, 1, 48]","[8, 5]"
11285,6,2,"[12, 26, 2, 40, 2, 8]","[4, 3]"
17181,9,2,"[23, 3, 9, 57, 3, 24, 4, 7, 62]","[5, 5]"
14490,13,0,"[32, 58, 3, 4, 8, 13, 6, 5, 15, 32, 14, 5, 1]",[]
17668,7,3,"[25, 13, 39, 8, 29, 2, 25]","[4, 5, 3]"
15059,6,3,"[30, 7, 8, 17, 4, 24]","[4, 2, 2]"
17838,14,0,"[71, 51, 14, 12, 34, 15, 5, 14, 10, 5, 23, 5, 23, 34]",[]
19055,10,0,"[22, 3, 7, 9, 4, 4, 9, 8, 10, 13]",[]
19856,1,0,[138],[]
16356,18,0,"[2, 27, 1, 41, 1, 3, 9, 12, 10, 5, 12, 2, 20, 13, 25, 22, 17, 2]",[]
12637,6,1,"[27, 19, 2, 29, 16, 29]",[5]
19744,39,0,"[8, 14, 16, 23, 4, 10, 7, 14, 14, 5, 10, 2, 12, 17, 12, 9, 13, 17, 10, 2, 15, 8, 24, 13, 9, 15, 6, 7, 6, 18, 12, 9, 9, 6, 15, 12, 9, 38, 18]",[]
16340,9,1,"[13, 29, 27, 6, 10, 37, 26, 6, 59]",[5]
16108,7,2,"[15, 6, 19, 3, 7, 11, 3]","[3, 3]"
16162,17,0,"[20, 6, 10, 5, 6, 3, 17, 11, 11, 12, 7, 47, 6, 5, 8, 5, 9]",[]
19982,15,0,"[92, 2, 33, 26, 2, 5, 4, 10, 9, 7, 8, 6, 8, 6, 4]",[]
15156,15,0,"[11, 14, 23, 2, 4, 7, 6, 1, 5, 5, 5, 4, 51, 34, 26]",[]
13538,27,0,"[26, 1, 4, 3, 14, 7, 7, 8, 6, 1, 5, 7, 2, 2, 2, 2, 2, 2, 42, 8, 11, 9, 100, 21, 6, 31, 84]",[]
18025,30,0,"[8, 10, 17, 8, 28, 39, 34, 50, 55, 9, 9, 5, 22, 4, 4, 5, 12, 4, 11, 6, 8, 11, 22, 24, 12, 23, 10, 16, 25, 3]",[]
12432,17,2,"[66, 21, 32, 128, 13, 90, 3, 80, 90, 28, 64, 2, 1, 4, 4, 2, 59]","[8, 7]"
19235,17,1,"[20, 3, 7, 42, 29, 3, 4, 5, 3, 1, 5, 5, 5, 4, 51, 34, 26]",[6]
18609,9,2,"[13, 30, 51, 17, 68, 7, 16, 12, 42]","[4, 2]"
14142,10,1,"[23, 1, 4, 24, 2, 77, 6, 7, 11, 42]",[9]
18786,18,0,"[37, 10, 32, 62, 37, 34, 30, 28, 44, 34, 27, 7, 14, 92, 21, 11, 31, 84]",[]
18931,10,2,"[11, 39, 6, 35, 3, 115, 3, 28, 14, 3]","[8, 3]"
15988,1,0,[356],[]
12689,2,0,"[1, 73]",[]
19309,10,3,"[11, 13, 26, 4, 49, 12, 7, 43, 9, 54]","[6, 3, 6]"
17704,31,0,"[62, 42, 45, 21, 57, 18, 5, 10, 18, 14, 15, 28, 14, 7, 11, 14, 13, 10, 10, 5, 3, 3, 4, 15, 17, 8, 17, 21, 25, 43, 83]",[]
17464,11,2,"[12, 6, 14, 8, 2, 11, 5, 6, 12, 9, 21]","[3, 4]"
20588,11,0,"[31, 31, 24, 16, 5, 5, 11, 14, 7, 11, 6]",[]
19382,26,0,"[2, 19, 8, 1, 8, 7, 3, 2, 5, 7, 1, 14, 7, 3, 6, 21, 5, 2, 3, 62, 10, 6, 25, 22, 17, 2]",[]
12382,16,1,"[22, 11, 20, 13, 16, 4, 3, 6, 6, 4, 4, 3, 13, 21, 4, 6]",[7]
9404,2,0,"[11, 17]",[]
9352,18,0,"[13, 13, 16, 16, 8, 3, 15, 4, 2, 3, 6, 15, 5, 13, 14, 23, 24, 13]",[]
10947,8,1,"[21, 28, 2, 30, 13, 7, 13, 59]",[4]
11481,17,0,"[2, 49, 1, 17, 3, 5, 36, 28, 13, 3, 4, 8, 33, 37, 56, 3, 5]",[]
13883,23,0,"[11, 9, 12, 14, 2, 1, 5, 18, 13, 4, 14, 1, 2, 1, 7, 5, 9, 10, 9, 11, 40, 3, 6]",[]
15821,12,2,"[51, 4, 2, 42, 2, 23, 4, 10, 8, 17, 9, 46]","[4, 4]"
12282,12,0,"[53, 7, 17, 9, 8, 8, 10, 5, 10, 10, 2, 8]",[]
17353,13,3,"[31, 42, 19, 30, 23, 25, 4, 20, 4, 24, 15, 10, 9]","[5, 4, 3]"
11207,8,1,"[12, 21, 19, 9, 22, 34, 3, 38]",[5]
18106,15,0,"[1, 22, 3, 7, 9, 4, 4, 9, 8, 10, 13, 117, 2, 3, 4]",[]
9578,14,0,"[29, 2, 36, 7, 22, 21, 2, 3, 4, 10, 5, 7, 24, 24]",[]
9072,19,0,"[29, 13, 9, 4, 5, 2, 11, 6, 7, 4, 24, 30, 8, 4, 3, 8, 5, 8, 3]",[]
13567,11,2,"[1, 29, 32, 74, 2, 34, 16, 1, 7, 1, 14]","[4, 3]"
12478,17,0,"[26, 17, 2, 9, 7, 9, 19, 6, 5, 3, 8, 7, 5, 9, 3, 3, 5]",[]
12410,17,1,"[24, 4, 46, 4, 23, 6, 59, 29, 46, 21, 2, 8, 4, 9, 24, 22, 16]",[4]
19431,5,3,"[37, 25, 92, 94, 14]","[5, 8, 3]"
15590,17,2,"[6, 56, 16, 6, 63, 3, 89, 31, 19, 4, 92, 14, 17, 31, 73, 31, 82]","[6, 8]"
16097,27,0,"[24, 5, 39, 3, 25, 14, 15, 10, 12, 16, 5, 12, 17, 18, 4, 6, 11, 5, 7, 8, 6, 9, 9, 3, 16, 7, 21]",[]
14614,12,0,"[23, 16, 3, 8, 7, 4, 5, 10, 7, 3, 5, 8]",[]
11920,7,3,"[19, 3, 12, 2, 18, 2, 8]","[4, 3, 3]"
17560,2,1,"[4, 25]",[4]
17835,11,2,"[51, 2, 24, 32, 8, 5, 3, 9, 6, 5, 62]","[5, 3]"
13255,11,1,"[31, 18, 14, 47, 14, 7, 12, 8, 24, 22, 16]",[4]
13015,17,0,"[15, 5, 47, 40, 27, 36, 6, 15, 18, 12, 11, 6, 7, 38, 83, 5, 5]",[]
10960,7,1,"[39, 3, 58, 69, 25, 69, 24]",[5]
14280,14,0,"[2, 54, 1, 35, 36, 1, 8, 11, 10, 23, 2, 5, 6, 46]",[]
12420,11,0,"[21, 4, 45, 3, 10, 8, 4, 2, 2, 39, 7]",[]
13054,25,0,"[30, 1, 35, 20, 17, 22, 15, 18, 15, 22, 12, 22, 8, 1, 2, 1, 35, 27, 11, 7, 6, 12, 40, 3, 2]",[]
12576,6,1,"[20, 11, 2, 17, 27, 6]",[3]
9840,12,0,"[26, 38, 20, 16, 29, 11, 6, 69, 24, 5, 5, 15]",[]
12357,35,0,"[2, 8, 21, 26, 27, 59, 8, 1, 9, 40, 74, 8, 18, 2, 21, 22, 27, 21, 14, 8, 8, 21, 7, 25, 1, 6, 34, 5, 10, 9, 19, 7, 21, 7, 15]",[]
17952,13,0,"[12, 7, 4, 5, 5, 4, 3, 2, 5, 1, 12, 4, 42]",[]
14883,11,0,"[8, 1, 17, 16, 8, 6, 17, 8, 6, 5, 7]",[]
10435,17,2,"[16, 3, 40, 12, 3, 9, 1, 6, 102, 1, 2, 1, 10, 22, 40, 3, 6]","[7, 3]"
10549,9,0,"[20, 3, 23, 3, 8, 8, 7, 13, 90]",[]
8806,13,0,"[155, 55, 33, 150, 180, 84, 1, 155, 55, 33, 150, 180, 84]",[]
9532,27,0,"[52, 4, 19, 8, 5, 11, 7, 12, 44, 5, 4, 8, 27, 17, 22, 31, 97, 5, 3, 9, 6, 7, 6, 5, 9, 3, 3]",[]
10275,19,0,"[12, 2, 27, 2, 5, 4, 4, 7, 12, 10, 4, 3, 8, 7, 5, 8, 3, 8, 3]",[]
9522,9,2,"[24, 22, 10, 3, 16, 8, 28, 9, 97]","[3, 4]"
9844,21,0,"[19, 5, 35, 10, 23, 30, 4, 5, 3, 6, 14, 4, 28, 6, 18, 24, 31, 4, 6, 8, 3]",[]
12924,22,0,"[16, 2, 10, 6, 6, 11, 5, 7, 3, 15, 6, 8, 4, 5, 4, 7, 8, 6, 7, 39, 83, 5]",[]
15579,17,0,"[6, 45, 31, 10, 4, 14, 32, 25, 42, 14, 25, 5, 88, 21, 6, 31, 83]",[]
19930,23,0,"[1, 24, 25, 1, 33, 1, 16, 17, 25, 28, 25, 24, 7, 1, 5, 3, 8, 7, 3, 9, 11, 4, 47]",[]
10762,16,0,"[29, 8, 20, 12, 12, 6, 9, 7, 10, 12, 11, 23, 6, 8, 17, 43]",[]
18301,8,3,"[27, 2, 45, 2, 17, 2, 34, 17]","[4, 3, 5]"
10690,21,0,"[28, 6, 25, 3, 13, 7, 5, 6, 6, 9, 4, 39, 4, 3, 8, 7, 5, 8, 3, 3, 5]",[]
18284,13,0,"[20, 12, 47, 14, 9, 21, 37, 24, 2, 38, 9, 7, 15]",[]
14159,16,0,"[33, 2, 6, 9, 7, 6, 3, 7, 5, 7, 2, 17, 8, 7, 8, 8]",[]
11706,12,0,"[27, 2, 7, 10, 17, 18, 12, 17, 2, 3, 9, 9]",[]
10200,14,0,"[18, 4, 51, 2, 6, 5, 8, 2, 9, 14, 90, 4, 3, 8]",[]
17971,7,3,"[10, 4, 16, 5, 15, 2, 13]","[3, 3, 2]"
12907,26,0,"[25, 6, 11, 6, 6, 6, 8, 5, 5, 4, 6, 9, 6, 5, 5, 3, 6, 9, 10, 13, 6, 25, 96, 5, 5, 4]",[]
18434,3,0,"[8, 43, 9]",[]
16151,11,0,"[1, 23, 17, 2, 6, 8, 6, 37, 6, 5, 9]",[]
17004,21,0,"[38, 38, 24, 4, 8, 8, 4, 11, 7, 16, 6, 7, 7, 9, 10, 10, 7, 5, 23, 10, 47]",[]
16651,1,0,[318],[]
9589,15,0,"[13, 7, 17, 3, 3, 3, 13, 2, 8, 5, 5, 6, 14, 11, 99]",[]
19640,29,0,"[13, 3, 2, 6, 9, 5, 4, 3, 3, 1, 2, 4, 5, 8, 5, 7, 7, 7, 4, 5, 5, 1, 5, 5, 5, 4, 51, 34, 26]",[]
12288,18,0,"[28, 10, 11, 15, 15, 9, 9, 10, 8, 5, 16, 8, 11, 10, 11, 10, 20, 61]",[]
14358,24,1,"[11, 5, 1, 7, 105, 1, 2, 1, 6, 4, 4, 4, 7, 5, 2, 21, 2, 15, 43, 32, 17, 40, 3, 6]",[7]
13983,14,0,"[18, 2, 4, 2, 8, 5, 1, 5, 5, 5, 4, 51, 34, 26]",[]
20526,18,0,"[8, 39, 6, 40, 17, 5, 4, 9, 15, 29, 28, 29, 42, 31, 7, 14, 31, 82]",[]
20493,17,0,"[40, 6, 40, 17, 5, 4, 9, 15, 32, 30, 30, 44, 34, 6, 14, 31, 84]",[]
9304,10,3,"[46, 8, 15, 1, 23, 2, 11, 8, 25, 74]","[2, 3, 2]"
14911,14,0,"[13, 2, 2, 5, 8, 8, 15, 10, 11, 4, 5, 5, 6, 7]",[]
18378,9,2,"[50, 7, 46, 7, 16, 26, 6, 24, 31]","[6, 4]"
11972,21,0,"[13, 2, 7, 12, 14, 5, 5, 2, 8, 11, 12, 12, 8, 4, 12, 6, 3, 5, 3, 8, 8]",[]
14146,14,0,"[42, 29, 2, 8, 5, 7, 16, 11, 2, 17, 8, 3, 5, 8]",[]
17898,10,2,"[25, 5, 21, 2, 32, 6, 8, 10, 21, 12]","[5, 5]"
