id,detected_lang,score
18305,it,0.9944
14207,it,0.9952
9705,it,0.9953
15801,it,0.9948
18060,it,0.9943
13208,it,0.9954
12278,it,0.9939
10598,it,0.9925
9553,it,0.9952
10050,it,0.9947
15234,it,0.9902
9657,it,0.9925
19869,it,0.993
18276,it,0.9943
12236,it,0.9935
10630,it,0.9954
13264,it,0.9957
12402,it,0.9916
12833,it,0.9941
14551,it,0.9941
9456,it,0.9952
13238,it,0.9952
11997,it,0.9948
20341,it,0.9937
12446,it,0.9955
20234,it,0.9931
11285,it,0.9943
17181,it,0.9943
14490,it,0.9926
17668,it,0.9937
15059,it,0.9956
17838,it,0.9949
19055,it,0.995
19856,it,0.9952
16356,it,0.9948
12637,it,0.9954
19744,it,0.9936
16340,it,0.9927
16108,it,0.9954
16162,it,0.9949
19982,it,0.9947
15156,it,0.993
13538,it,0.9942
18025,it,0.9925
12432,it,0.9931
19235,it,0.9921
18609,it,0.9943
14142,it,0.9944
18786,it,0.9926
18931,it,0.9947
15988,it,0.9942
12689,it,0.996
19309,it,0.9929
17704,it,0.992
17464,it,0.9954
20588,it,0.9949
19382,it,0.9955
12382,it,0.9952
9404,it,0.995
9352,it,0.9935
10947,it,0.9955
11481,it,0.9945
13883,it,0.9942
15821,it,0.9947
12282,it,0.9955
17353,it,0.9943
11207,it,0.9926
18106,it,0.9939
9578,it,0.9952
9072,it,0.9948
13567,it,0.9929
12478,it,0.9952
12410,it,0.9935
19431,it,0.9932
15590,it,0.9928
16097,it,0.9919
14614,it,0.9953
11920,it,0.9947
17560,it,0.9953
17835,it,0.9949
13255,it,0.9949
13015,it,0.9946
10960,it,0.9953
14280,it,0.9941
12420,it,0.9947
13054,it,0.9919
12576,it,0.9956
9840,it,0.9949
12357,it,0.9922
17952,it,0.9947
14883,it,0.9959
10435,it,0.9942
10549,it,0.9956
8806,it,0.9934
9532,it,0.9944
10275,it,0.9952
9522,it,0.9955
9844,it,0.994
12924,it,0.9955
15579,it,0.9928
19930,it,0.9822
10762,it,0.9944
18301,it,0.9934
10690,it,0.9953
18284,it,0.9939
14159,it,0.995
11706,it,0.9937
10200,it,0.995
17971,it,0.9947
12907,it,0.995
18434,it,0.9954
16151,it,0.9953
17004,it,0.9935
16651,it,0.9933
9589,it,0.9953
19640,it,0.9934
12288,it,0.9948
14358,it,0.9928
13983,it,0.9947
20526,it,0.9936
20493,it,0.9934
9304,it,0.9954
14911,it,0.9954
18378,it,0.9941
11972,it,0.9941
14146,it,0.9951
17898,it,0.9955
19713,it,0.9916
20286,it,0.9948
9313,it,0.9947
16418,it,0.9942
11782,it,0.9946
18686,it,0.9949
10663,it,0.9942
9285,it,0.9958
15606,it,0.9928
20264,it,0.9952
16291,it,0.9943
15135,it,0.9955
17902,it,0.9946
17105,it,0.9941
17413,it,0.9948
18137,it,0.9927
11507,it,0.9939
13418,it,0.9942
16471,it,0.9943
19615,it,0.9945
14918,it,0.9946
11733,it,0.995
11562,it,0.9929
12204,it,0.9931
16974,it,0.987
15047,it,0.9946
18702,it,0.9925
12783,it,0.9951
20291,it,0.9938
14840,it,0.9935
11292,it,0.9945
16406,it,0.9956
17596,it,0.9928
10487,it,0.9949
12032,it,0.9953
14578,it,0.9947
10874,it,0.9946
11302,it,0.9949
12730,it,0.9938
14298,it,0.9951
13731,it,0.9948
17520,it,0.9944
20096,it,0.9949
18827,it,0.9944
18243,it,0.9937
11916,it,0.9957
17328,it,0.9945
20508,it,0.9948
13487,it,0.9953
20833,it,0.9917
17967,it,0.9952
9879,it,0.9952
16793,it,0.9937
14992,it,0.9927
8721,it,0.994
13981,it,0.994
14065,it,0.993
15161,it,0.9952
16864,it,0.9948
13544,it,0.9945
12793,it,0.9948
10615,it,0.9944
13452,it,0.9894
9112,it,0.9953
15032,it,0.9926
13896,it,0.9953
14778,it,0.9944
17676,it,0.9941
15655,it,0.9931
20592,it,0.995
17918,it,0.9955
14206,it,0.9931
12289,it,0.9957
19569,it,0.9948
12161,it,0.9947
17128,it,0.9925
9817,it,0.9941
19584,it,0.9941
15558,it,0.9956
16927,it,0.9947
17517,it,0.9945
9958,it,0.9951
13784,it,0.9939
9354,it,0.9949
18202,it,0.9953
15248,it,0.9947
17359,it,0.9926
13540,it,0.994
15625,it,0.9949
9886,it,0.9945
15004,it,0.9937
13812,it,0.9937
9682,it,0.9952
11030,it,0.9954
16115,it,0.9945
20582,it,0.9925
18165,it,0.9948
20320,it,0.9942
10652,it,0.9946
11315,it,0.9955
13928,it,0.9951
19902,it,0.995
20154,it,0.9941
15645,it,0.9931
13822,it,0.9942
18538,it,0.995
11145,it,0.9943
14700,it,0.9945
9274,it,0.9941
16529,it,0.9952
18711,it,0.9925
18151,it,0.9947
16891,it,0.9947
14856,it,0.9948
20546,it,0.9933
19264,it,0.9948
14524,it,0.9951
18167,it,0.9953
12755,it,0.9937
10385,it,0.995
12510,it,0.9945
10842,it,0.9952
18628,it,0.9946
12789,it,0.9962
11169,it,0.9949
11295,it,0.9943
13480,it,0.9943
18216,it,0.9927
20735,it,0.9926
16493,it,0.9946
14193,it,0.9954
13386,it,0.9955
11164,it,0.9953
11621,it,0.995
10329,it,0.9952
16320,it,0.9951
9518,it,0.9954
14361,it,0.9937
13535,it,0.9947
10049,it,0.9944
13986,it,0.9942
17721,it,0.9938
15509,it,0.9933
10643,it,0.9948
17849,it,0.9953
12577,it,0.9952
15517,it,0.9954
19775,it,0.9956
18706,it,0.9933
13024,it,0.9928
15789,it,0.9938
18675,it,0.9939
20333,it,0.9934
16103,it,0.9953
11812,it,0.9942
16298,it,0.9941
17387,it,0.9926
10790,it,0.9951
16519,it,0.9939
17462,it,0.9956
17529,it,0.9956
10707,it,0.9946
10665,it,0.9948
18610,it,0.9937
14241,it,0.9943
17390,it,0.9934
11447,it,0.9945
15359,it,0.9933
12544,it,0.995
15976,it,0.9955
14989,it,0.994
9315,it,0.9941
14550,it,0.9951
17904,it,0.9922
12580,it,0.9958
20367,it,0.9946
10340,it,0.9911
16677,it,0.9951
20458,it,0.9937
20625,it,0.9944
11659,it,0.9946
13570,it,0.9953
9113,it,0.9954
17018,it,0.9921
12139,it,0.9936
15392,it,0.9787
16442,it,0.9938
14250,it,0.9937
14530,it,0.9936
13865,it,0.9944
20466,it,0.9925
16753,it,0.9943
14573,it,0.9942
20543,it,0.9947
12772,it,0.9948
20643,it,0.9946
14441,it,0.9939
19616,it,0.9939
19743,it,0.9956
20191,it,0.9937
17360,it,0.9954
17575,it,0.9947
17792,it,0.9946
9639,it,0.9948
17030,it,0.9933
12248,it,0.9918
12522,it,0.9946
19948,it,0.9945
18840,it,0.9933
8970,it,0.9955
18647,it,0.9929
17987,it,0.9926
17931,it,0.9943
19780,it,0.9958
17561,it,0.9948
9729,it,0.9954
11160,it,0.993
12335,it,0.9953
12454,it,0.9952
14220,it,0.9931
11853,it,0.9936
15992,it,0.9937
17456,it,0.996
17350,it,0.9936
20690,it,0.9952
17741,it,0.9947
15092,it,0.9949
12147,it,0.9912
14924,it,0.9931
9412,it,0.993
20180,it,0.9928
20626,it,0.9946
15027,it,0.9926
13472,it,0.9949
15656,it,0.9951
16139,it,0.9954
15740,it,0.9946
19186,it,0.9932
10457,it,0.9946
20568,it,0.9932
17319,it,0.9943
12366,it,0.9937
17778,it,0.9937
19752,it,0.9941
17832,it,0.9951
18666,it,0.9934
11191,it,0.9953
14635,it,0.9952
14563,it,0.9948
18028,it,0.9948
18441,it,0.9936
19456,it,0.9931
19454,it,0.9954
18446,it,0.9949
14574,it,0.9949
13484,it,0.9952
17850,it,0.9947
17169,it,0.9943
18594,it,0.9937
11140,it,0.994
20034,it,0.9955
12239,it,0.9934
10177,it,0.9952
12264,it,0.9946
11135,it,0.9934
11215,it,0.995
18266,it,0.9944
12624,it,0.9944
9050,it,0.9951
18801,it,0.9939
9219,it,0.9952
18926,it,0.9948
11919,it,0.9949
18643,it,0.9941
17994,it,0.9946
18783,it,0.9926
19378,it,0.9956
10745,it,0.9949
13982,it,0.994
11187,it,0.9951
18733,it,0.9933
14055,it,0.9946
17913,it,0.9939
17272,it,0.9943
10695,it,0.9944
15919,it,0.9924
12966,it,0.9953
10046,it,0.9951
14229,it,0.9946
11956,it,0.9932
18960,it,0.9942
10508,it,0.9911
19509,it,0.995
18395,it,0.9952
19155,it,0.9934
16219,it,0.9948
19810,it,0.9938
16554,it,0.9951
16357,it,0.9939
16138,it,0.9953
20314,it,0.9946
18856,it,0.9951
16775,it,0.995
13600,it,0.9942
18977,it,0.9942
17546,it,0.9951
13271,it,0.9948
13869,it,0.9697
10127,it,0.9951
14538,it,0.992
20741,it,0.9947
19712,it,0.9949
10359,it,0.9913
16027,it,0.9934
18050,it,0.9927
16393,it,0.9942
20340,it,0.9944
16001,it,0.9943
14963,it,0.9947
17361,it,0.9938
17201,it,0.9954
15894,it,0.9952
17933,it,0.995
11764,it,0.9956
9177,it,0.9955
13947,it,0.9951
16809,it,0.9951
12937,it,0.9952
17995,it,0.9949
12612,it,0.9942
10953,it,0.9957
20095,it,0.9944
9223,it,0.9954
11415,it,0.9951
15895,it,0.9942
15209,it,0.994
10107,it,0.9947
14958,it,0.9956
9251,it,0.9956
15623,it,0.9949
13226,it,0.9951
15490,it,0.9938
18215,it,0.9933
15141,it,0.9939
9193,it,0.9955
20538,it,0.9929
13350,it,0.9954
20436,it,0.9929
17840,it,0.9945
9982,it,0.9953
11883,it,0.9929
18833,it,0.993
16552,it,0.9893
13281,it,0.9952
19033,it,0.9933
18160,it,0.9955
12949,it,0.995
20788,it,0.9939
10496,it,0.9943
11498,it,0.9947
12963,it,0.9942
12771,it,0.9954
11687,it,0.9957
11224,it,0.9951
17182,it,0.9931
9912,it,0.995
17204,it,0.9938
9643,it,0.994
11913,it,0.9945
10802,it,0.9937
8903,it,0.9954
20275,it,0.9942
15334,it,0.9939
14830,it,0.9954
20662,it,0.9952
16338,it,0.9939
13852,it,0.9944
11808,it,0.9948
9588,it,0.9952
14420,it,0.9956
8778,it,0.9934
11731,it,0.9955
12645,it,0.9955
18223,it,0.9941
18410,it,0.9953
14187,it,0.994
18761,it,0.9953
20145,it,0.9951
20634,it,0.9953
16777,it,0.9948
19272,it,0.993
16932,it,0.995
18355,it,0.9945
19864,it,0.9956
15473,it,0.995
15977,it,0.9933
9019,it,0.9943
18536,it,0.994
11095,it,0.9901
14191,it,0.9947
15875,it,0.9948
14427,it,0.9938
20001,it,0.9942
16082,it,0.9948
16771,it,0.9953
8955,it,0.9947
15598,it,0.993
14887,it,0.9951
12945,it,0.9949
20742,it,0.9936
12788,it,0.993
13870,it,0.9934
10245,it,0.9943
10676,it,0.9955
17385,it,0.9926
14910,it,0.9949
18357,it,0.9942
20391,it,0.9941
19394,it,0.9939
14325,it,0.9959
10502,it,0.9957
14975,it,0.9949
8906,it,0.9946
17324,it,0.9945
13732,it,0.9938
17448,it,0.9949
19256,it,0.9936
20161,it,0.9953
9058,it,0.9943
9353,it,0.9934
11932,it,0.9947
16265,it,0.9934
19718,it,0.995
19321,it,0.995
15524,it,0.9931
13848,it,0.9817
10234,it,0.9935
20262,it,0.9933
10846,it,0.9954
9809,it,0.9954
10017,it,0.9948
8975,it,0.9939
9082,it,0.9943
20627,it,0.9941
12408,it,0.9932
11220,it,0.9951
13275,it,0.995
19415,it,0.994
10697,it,0.9953
18100,it,0.9944
10482,it,0.9947
14255,it,0.9929
10708,it,0.9947
14286,it,0.9943
19132,it,0.9936
16893,it,0.9949
12053,it,0.9943
19630,it,0.9918
16663,it,0.9934
18988,it,0.9937
20122,it,0.9948
17534,it,0.9956
15429,it,0.9922
14905,it,0.9951
19609,it,0.9936
13636,it,0.9948
12794,it,0.9948
12193,it,0.9947
14109,it,0.9937
13254,it,0.9951
19422,it,0.9931
17382,it,0.9938
10082,it,0.995
20675,it,0.9922
18916,it,0.9865
14801,it,0.9952
20311,it,0.9938
16332,it,0.9925
11183,it,0.9947
9128,it,0.9943
11423,it,0.9955
11623,it,0.9952
12100,it,0.994
16119,it,0.9939
18825,it,0.993
17185,it,0.9939
12331,it,0.9955
15160,it,0.9946
18930,it,0.9947
19434,it,0.9945
15826,it,0.9946
20024,it,0.9948
12661,it,0.9957
15361,it,0.9947
15350,it,0.9935
20802,it,0.9946
9169,it,0.9944
9899,it,0.9957
13125,it,0.9945
10351,it,0.9958
10705,it,0.995
16402,it,0.9948
19740,it,0.9954
11577,it,0.9939
19578,it,0.9938
14999,it,0.9938
12620,it,0.9954
20008,it,0.9954
19628,it,0.993
10834,it,0.9941
17263,it,0.9939
10759,it,0.9947
16913,it,0.9943
10620,it,0.9953
13894,it,0.9949
15714,it,0.9937
17826,it,0.9948
15472,it,0.9922
19738,it,0.9956
8914,it,0.9952
12054,it,0.9943
11876,it,0.9953
8769,it,0.9907
10545,it,0.9945
17080,it,0.995
11608,it,0.9955
16206,it,0.9934
13625,it,0.9949
12069,it,0.9956
20182,it,0.9951
13095,it,0.9946
13680,it,0.9954
15771,it,0.9936
14003,it,0.9951
19359,it,0.9949
16209,it,0.9951
11113,it,0.9947
18183,it,0.9937
20804,it,0.9952
17219,it,0.9952
20084,it,0.9946
16513,it,0.9932
9605,it,0.9939
14544,it,0.9951
16302,it,0.9952
19959,it,0.9928
20521,it,0.9946
12851,it,0.9946
12066,it,0.9951
15304,it,0.9932
19012,it,0.9952
10483,it,0.9952
9927,it,0.9956
13427,it,0.994
14182,it,0.9934
14472,it,0.9957
14054,it,0.9941
10232,it,0.9942
9693,it,0.9952
19526,it,0.9945
12378,it,0.9924
20471,it,0.9935
19522,it,0.9932
9727,it,0.9953
9203,it,0.995
11519,it,0.9948
11035,it,0.9957
9509,it,0.9955
19262,it,0.9944
13026,it,0.9932
13219,it,0.994
19594,it,0.9941
13507,it,0.9943
15974,it,0.9925
20761,it,0.9951
16783,it,0.9901
15193,it,0.9944
20555,it,0.9952
17287,it,0.9945
11806,it,0.9928
19128,it,0.9951
20166,it,0.9933
11406,it,0.9945
13392,it,0.9949
16731,it,0.9945
19793,it,0.995
13787,it,0.9947
12437,it,0.9957
11077,it,0.9936
13000,it,0.9947
20327,it,0.9934
14893,it,0.995
16964,it,0.9939
10213,it,0.9949
13953,it,0.9937
16074,it,0.9953
17210,it,0.9937
14040,it,0.995
8815,it,0.9916
19746,it,0.9957
14540,it,0.9927
15886,it,0.9955
10357,it,0.9935
20238,it,0.9949
15342,it,0.9878
12540,it,0.9949
17271,it,0.9943
18478,it,0.9923
19236,it,0.9953
14134,it,0.9938
10104,it,0.9944
15855,it,0.9878
15454,it,0.9943
19228,it,0.9922
14777,it,0.9944
16008,it,0.9943
17207,it,0.994
13590,it,0.9945
12119,it,0.9949
15000,it,0.9955
20356,it,0.994
16421,it,0.994
9495,it,0.9954
19269,it,0.9936
15048,it,0.9912
16695,it,0.9953
11201,it,0.9944
19386,it,0.9961
18156,it,0.9946
15615,it,0.995
16282,it,0.9935
18633,it,0.9944
18004,it,0.9949
11373,it,0.995
13649,it,0.9949
15994,it,0.9928
17812,it,0.9954
13917,it,0.9937
10442,it,0.9955
16610,it,0.9923
16409,it,0.9953
18189,it,0.9925
10818,it,0.9954
16937,it,0.9934
10522,it,0.9953
20261,it,0.9943
19659,it,0.9954
14512,it,0.9894
19668,it,0.9952
17337,it,0.9957
19154,it,0.995
18780,it,0.9947
19184,it,0.993
9501,it,0.9953
9045,it,0.9935
13262,it,0.9953
13786,it,0.9945
10912,it,0.9953
20159,it,0.9946
19159,it,0.9918
14756,it,0.9946
12554,it,0.9954
13744,it,0.9947
18821,it,0.9939
20610,it,0.9935
16629,it,0.994
17981,it,0.9962
14345,it,0.9953
17369,it,0.9946
17043,it,0.9945
19177,it,0.9944
17644,it,0.9893
15280,it,0.9937
16267,it,0.9946
10398,it,0.9948
19665,it,0.9954
12792,it,0.9935
20447,it,0.9908
10205,it,0.9952
13881,it,0.9942
17659,it,0.9949
14500,it,0.9928
15195,it,0.9936
17450,it,0.9936
9785,it,0.995
16715,it,0.9954
15279,it,0.9948
13239,it,0.9945
9098,it,0.9954
10468,it,0.9942
14560,it,0.9948
12876,it,0.9954
17817,it,0.9957
15238,it,0.9947
19067,it,0.9934
14016,it,0.9939
12734,it,0.9955
19765,it,0.9954
19061,it,0.9938
17318,it,0.9943
16704,it,0.9931
10921,it,0.9954
17040,it,0.9945
20328,it,0.9938
20162,it,0.9953
15171,it,0.9934
17415,it,0.994
13795,it,0.9948
18049,it,0.9951
11575,it,0.9939
19022,it,0.9933
14492,it,0.9955
10404,it,0.9947
15269,it,0.9949
16801,it,0.995
18849,it,0.9949
19735,it,0.995
11944,it,0.9948
16505,it,0.9938
16399,it,0.9944
19670,it,0.9959
12167,it,0.9953
13862,it,0.9939
15249,it,0.9942
18487,it,0.993
17563,it,0.9952
13863,it,0.9951
11550,it,0.9951
17554,it,0.9953
19840,it,0.9941
14647,it,0.9949
11923,it,0.994
12131,it,0.9939
15154,it,0.9945
12889,it,0.995
12316,it,0.9948
20489,it,0.9936
18292,it,0.9957
14591,it,0.9948
16673,it,0.9935
17593,it,0.9945
17532,it,0.9939
15660,it,0.9937
8963,it,0.9944
18470,it,0.9942
11603,it,0.9939
16887,it,0.9947
16258,it,0.9933
16839,it,0.9954
17698,it,0.9946
19914,it,0.9953
12856,it,0.9946
13793,it,0.9951
10077,it,0.9953
10111,it,0.9955
8940,it,0.9955
10670,it,0.9947
16307,it,0.9954
18128,it,0.9939
12773,it,0.9956
14589,it,0.9958
15170,it,0.9935
18318,it,0.9944
15927,it,0.9954
12917,it,0.9941
13673,it,0.9938
13289,it,0.9952
9306,it,0.9946
16092,it,0.9943
16934,it,0.9937
14383,it,0.996
18506,it,0.9943
9395,it,0.9952
17393,it,0.9938
15913,it,0.9939
16214,it,0.9941
10807,it,0.9942
18351,it,0.9952
19928,it,0.9948
12710,it,0.9951
16376,it,0.9947
12506,it,0.9957
9107,it,0.9944
19297,it,0.9929
20368,it,0.995
14455,it,0.9949
8770,it,0.9898
16160,it,0.9948
10115,it,0.9946
19686,it,0.994
17156,it,0.9943
15824,it,0.9945
18623,it,0.994
15654,it,0.9948
18540,it,0.9947
14309,it,0.9947
14978,it,0.9935
13913,it,0.9939
19280,it,0.9925
19971,it,0.9942
15616,it,0.9941
20808,it,0.9952
20067,it,0.9952
10112,it,0.9953
8924,it,0.9944
18632,it,0.995
18824,it,0.9938
9181,it,0.9944
18537,it,0.9949
15339,it,0.9916
12784,it,0.9956
18968,it,0.9932
13159,it,0.995
15554,it,0.9922
11928,it,0.9931
11671,it,0.9951
15441,it,0.9943
13936,it,0.9939
11880,it,0.9936
19641,it,0.9899
17213,it,0.9939
17494,it,0.9955
14725,it,0.9957
20382,it,0.9953
12088,it,0.9947
20786,it,0.9948
18586,it,0.9952
17439,it,0.9939
13572,it,0.9942
16068,it,0.9934
20155,it,0.9943
17467,it,0.9951
18398,it,0.9942
18584,it,0.9929
9056,it,0.9932
15786,it,0.9927
8902,it,0.9927
13730,it,0.9959
19934,it,0.9941
19852,it,0.9926
14982,it,0.9946
16478,it,0.994
14019,it,0.9955
10782,it,0.9951
11189,it,0.9943
10987,it,0.9954
19579,it,0.9951
14301,it,0.9941
9939,it,0.9942
10254,it,0.9957
17623,it,0.9928
13859,it,0.995
8900,it,0.9937
19698,it,0.9944
17870,it,0.9935
16254,it,0.9948
12118,it,0.992
9414,it,0.9951
18994,it,0.995
17473,it,0.9892
9805,it,0.9947
15152,it,0.9952
18267,it,0.9931
20343,it,0.994
10175,it,0.9939
19794,it,0.9951
10561,it,0.9954
12368,it,0.9944
17530,it,0.9954
15752,it,0.9942
18582,it,0.9924
20289,it,0.9953
12751,it,0.9948
20332,it,0.9949
20525,it,0.9936
20030,it,0.9943
12796,it,0.9934
15899,it,0.995
9856,it,0.9955
12299,it,0.9952
18066,it,0.9951
15374,it,0.9941
18020,it,0.9951
18384,it,0.9954
20103,it,0.9952
15742,it,0.9945
10159,it,0.9949
13434,it,0.9952
10929,it,0.9942
13309,it,0.9949
11432,it,0.9941
9557,it,0.9932
12417,it,0.9946
17757,it,0.994
13797,it,0.9937
14882,it,0.9951
13637,it,0.9917
16133,it,0.9947
9185,it,0.9945
19648,it,0.9942
10298,it,0.9931
20661,it,0.9941
18450,it,0.9928
11730,it,0.9946
19364,it,0.9942
10719,it,0.9956
19174,it,0.9939
19492,it,0.9915
20065,it,0.9957
20534,it,0.9935
18364,it,0.9918
11840,it,0.995
11770,it,0.9939
12192,it,0.9944
12104,it,0.9939
12360,it,0.993
11241,it,0.9957
16378,it,0.9924
19094,it,0.9921
10420,it,0.9945
10103,it,0.9947
17949,it,0.995
20829,it,0.9945
8855,it,0.9949
11820,it,0.9923
11518,it,0.995
16746,it,0.9958
16721,it,0.9954
15774,it,0.9944
18077,it,0.9941
20141,it,0.9928
16625,it,0.9955
15658,it,0.9943
20576,it,0.995
19336,it,0.9943
15402,it,0.9953
11838,it,0.9947
12605,it,0.9947
15948,it,0.9938
9566,it,0.9936
10585,it,0.9908
13551,it,0.9956
18493,it,0.9941
13498,it,0.9946
12828,it,0.9949
19845,it,0.9933
18939,it,0.9912
16446,it,0.995
19442,it,0.9927
14242,it,0.9945
14878,it,0.9949
10573,it,0.9951
11604,it,0.9949
11793,it,0.9931
15452,it,0.9955
16819,it,0.9953
10828,it,0.9934
19795,it,0.9947
11466,it,0.9951
20427,it,0.9697
20211,it,0.992
13593,it,0.9955
12292,it,0.9925
13040,it,0.9942
20811,it,0.9937
12703,it,0.993
17848,it,0.9928
13457,it,0.9939
10136,it,0.9945
17869,it,0.9952
18634,it,0.9938
13736,it,0.9928
10513,it,0.9951
11482,it,0.9953
16804,it,0.9951
15692,it,0.9953
16035,it,0.9939
13652,it,0.9947
19100,it,0.9935
17878,it,0.9914
20174,it,0.9949
16540,it,0.9955
17375,it,0.9939
20591,it,0.9955
9788,it,0.9947
9489,it,0.9951
13656,it,0.9948
11076,it,0.9929
18757,it,0.9951
17212,it,0.9938
10201,it,0.9958
16613,it,0.9937
13512,it,0.993
10540,it,0.9947
15495,it,0.9945
17939,it,0.9944
15610,it,0.9956
16141,it,0.9947
15401,it,0.9936
9803,it,0.9943
19756,it,0.9926
17037,it,0.9944
11317,it,0.9946
10710,it,0.9953
11276,it,0.9944
12804,it,0.9948
18315,it,0.9941
10773,it,0.9956
14733,it,0.9947
8750,it,0.9938
15690,it,0.9926
11234,it,0.9951
9003,it,0.9939
11251,it,0.9951
14855,it,0.9935
16773,it,0.9943
13701,it,0.9949
9137,it,0.9947
12859,it,0.9942
15023,it,0.9939
14705,it,0.995
10886,it,0.9955
12073,it,0.9949
18843,it,0.9942
9175,it,0.9942
10369,it,0.9937
12306,it,0.9954
19913,it,0.9942
10278,it,0.9957
9233,it,0.9951
10989,it,0.9955
10572,it,0.9954
13488,it,0.9952
12532,it,0.9952
13800,it,0.9947
20384,it,0.9954
19502,it,0.9875
11707,it,0.9944
10152,it,0.9951
15877,it,0.9947
19148,it,0.9934
8772,it,0.9933
14482,it,0.9958
12228,it,0.995
9454,it,0.9949
10196,it,0.9949
14480,it,0.9934
17749,it,0.9925
13937,it,0.9951
16104,it,0.995
11934,it,0.9925
10753,it,0.9956
19931,it,0.9949
11084,it,0.9939
20150,it,0.9944
10450,it,0.9948
19992,it,0.9954
15726,it,0.9945
10590,it,0.9945
9174,it,0.9939
17096,it,0.9937
11611,it,0.9942
13942,it,0.9944
18254,it,0.9927
11955,it,0.9927
19404,it,0.9942
13236,it,0.9947
15417,it,0.9935
9316,it,0.9955
10875,it,0.9959
13615,it,0.9938
9467,it,0.9951
13199,it,0.9933
18837,it,0.9939
20533,it,0.9935
19413,it,0.9951
20686,it,0.9951
11784,it,0.9932
9673,it,0.9946
13626,it,0.9949
16220,it,0.9936
17292,it,0.9939
19632,it,0.9892
18249,it,0.9946
9481,it,0.9946
11855,it,0.994
12048,it,0.9956
17686,it,0.9956
10168,it,0.9943
20443,it,0.9945
14326,it,0.9955
13978,it,0.9938
10883,it,0.9954
16517,it,0.9943
12745,it,0.9953
20297,it,0.9954
20428,en,0.9813
14331,it,0.995
13729,it,0.9953
8974,it,0.9955
17744,it,0.9953
19223,it,0.9913
13844,it,0.993
19835,it,0.9934
14418,it,0.9931
16283,it,0.9921
11747,it,0.9952
14735,it,0.9949
11459,it,0.9956
11896,it,0.9932
9452,it,0.993
18829,it,0.9929
12715,it,0.9946
14185,it,0.9924
16065,it,0.9918
11450,it,0.9956
14136,it,0.9948
15823,it,0.9947
9494,it,0.9946
13867,it,0.9927
12411,it,0.9937
11821,it,0.9944
13455,it,0.9948
16322,it,0.9948
14785,it,0.9947
11823,it,0.9947
19993,it,0.9941
19429,it,0.9914
15294,it,0.9933
15575,it,0.9935
9236,it,0.9951
14062,it,0.9948
15352,it,0.9937
19373,it,0.9931
17569,it,0.9948
12786,it,0.9956
13707,it,0.994
12285,it,0.9953
15630,it,0.9928
14165,it,0.9925
9970,it,0.9944
11756,it,0.9949
14180,it,0.9952
13444,it,0.9955
8779,it,0.9928
19193,it,0.9937
13327,it,0.9951
11713,it,0.9935
12926,it,0.9952
15213,it,0.9953
16738,it,0.9931
11492,it,0.995
14601,it,0.994
11617,it,0.9938
9488,it,0.9954
11014,it,0.9951
9734,it,0.995
13662,it,0.9943
14615,it,0.9942
